building_type,name,latitude,longitude,building_area_sqm
yes,,27.688384977092984,85.32676389821765,95.96
yes,,27.688726836411483,85.32712586655394,196.04
yes,,27.684568704348912,85.33030852060092,138.53
yes,,27.683958616225265,85.33055284925761,97.06
yes,,27.684537950008984,85.33005464999097,95.52
yes,,27.684703131114997,85.32988298615028,56.65
school,,27.686904236227086,85.3320598804824,70.77
yes,,27.68375126716098,85.33061589871313,339.64
yes,,27.684676804571417,85.32979886764237,129.53
yes,,27.6846442500044,85.3304948500026,93.35
yes,,27.684637700006125,85.32966274999875,95.48
yes,,27.684188082603484,85.33061599761768,246.51
yes,,27.684134716387195,85.3303792894759,92.81
yes,,27.684511910424114,85.33047603000988,64.29
yes,,27.684563450003665,85.33067085000641,87.98
yes,,27.684294817566954,85.3302646951634,91.26
yes,,27.684734371550224,85.32993245926346,54.81
yes,,27.68446398581086,85.33037166967397,108.03
yes,,27.684401550005614,85.33070620000365,99.87
school,,27.68681173909875,85.33218188604795,157.47
yes,,27.684690533430604,85.33059174964804,93.54
yes,,27.688250499773247,85.32694369693901,136.65
school,,27.686947854983895,85.3321554244352,112.08
college,,27.686819244427394,85.33156778087256,127.83
yes,,27.684569406966567,85.32958380839229,36.05
yes,,27.68441124813625,85.33016363302707,128.65
yes,,27.684494900005152,85.3296029999945,57.87
yes,,27.684401150005048,85.33001315000003,82.72
yes,,27.684620036482265,85.32929366479969,62.03
yes,,27.685133556264823,85.33022568527802,157.31
yes,,27.698240583443248,85.35152791518115,116.79
yes,,27.697945300008527,85.35182279999229,121.04
yes,,27.697914749998624,85.35160089999746,67.21
yes,,27.698079880125583,85.35164723733878,135.24
yes,,27.681469316571853,85.33870383065542,84.93
commercial,Shubha Shree Business Link Pvt. Ltd.,27.687559933540733,85.34401105635884,159.96
yes,,27.68866864999173,85.3434691999855,179.48
yes,,27.681387216481834,85.33877546326276,100.88
yes,,27.68145374150203,85.33884467505551,82.73
yes,,27.68169099756407,85.3381128890284,81.99
yes,,27.68853646815844,85.34307835698672,96.83
