building_type,name,latitude,longitude,building_area_sqm
yes,,27.664169123186323,85.42091305058757,92.43
yes,,27.6643132816029,85.42083676828683,72.18
yes,,27.664314781915227,85.42093334308,249.69
yes,,27.664399218869836,85.42103127424406,190.17
yes,,27.66453671281717,85.42113814051785,87.3
yes,,27.664425471223304,85.42128186578343,73.13
yes,,27.66432863433137,85.42111926339365,106.28
yes,,27.66427088941557,85.42128196094517,281.35
yes,,27.664196143593703,85.42115526765684,111.32
yes,,27.664147392163247,85.4212681346441,155.49
yes,,27.664077189923074,85.42137585668995,156.86
yes,,27.66408916544198,85.42085140165855,75.89
school,,27.664037527881188,85.42093539969582,78.35
yes,,27.664320135726324,85.42147497287493,91.18
yes,,27.664143906983153,85.42150064068036,145.5
yes,,27.663985203803563,85.421017394364,59.2
yes,,27.663942218194578,85.42111961596136,82.11
yes,,27.663891896217006,85.42121315259651,93.43
yes,,27.664040144115923,85.42171454309174,199.28
yes,,27.66449374808321,85.4216407741514,54.39
yes,,27.664464605564177,85.42170563267601,62.54
yes,,27.664438359298988,85.42176755559849,85.75
yes,,27.66426638022891,85.4215495311478,55.07
yes,,27.664216958168872,85.42164896604693,197.78
yes,,27.664247793853054,85.4217691975286,75.97
yes,,27.664274899419905,85.42184918609905,71.16
yes,,27.664330346896286,85.42199817488367,218.76
yes,,27.6657499347496,85.42158564451927,287.03
yes,,27.66552323232388,85.42214367892649,358.13
yes,,27.665640001581934,85.42199215803372,140.47
yes,,27.664461635748758,85.44066689257228,62.21
yes,,27.66438579353226,85.44062630194797,21.8
yes,,27.665346700011135,85.4388892500204,114.05
yes,,27.665409291515523,85.43832174312767,137.54
yes,,27.665351100009666,85.43905635000615,113.86
yes,,27.665641817242225,85.43890745331657,82.9
yes,,27.66539345000242,85.43912929999955,38.99
yes,,27.665505900003488,85.43891859998259,137.01
yes,,27.66481638680782,85.4400513725814,46.39
yes,,27.664759070359096,85.44027921803429,83.04
yes,,27.665568282865163,85.43885074803889,96.26
yes,,27.6655357499938,85.43823649995066,166.36
yes,,27.664794177048385,85.44020844748724,65.51
yes,,27.665113400000532,85.43924159999314,82.08
yes,,27.665072400006327,85.43933204999543,156.7
yes,,27.665015249999072,85.43955629997082,200.0
yes,,27.66547831659798,85.43878139978142,122.86
yes,,27.665310412436416,85.43943402390077,149.31
yes,,27.66559703254219,85.43898499621874,80.39
yes,,27.665408566954863,85.4389724507027,79.0
yes,,27.66557265322809,85.43909122960534,61.82
yes,,27.66471812892544,85.4403996333681,116.22
yes,,27.664500250106446,85.44015738383203,164.48
yes,,27.665305352122797,85.43925123680934,208.53
yes,,27.6661827127767,85.43621262161348,71.0
yes,,27.666197802518123,85.43614844102996,77.07
yes,,27.664208604282106,85.43536972844605,141.46
yes,,27.666268680170056,85.43637728852552,39.57
yes,,27.664271400031204,85.43678984982348,658.22
yes,,27.665594538607866,85.43858689984627,90.14
yes,,27.666200702532635,85.43586265486236,52.98
yes,,27.66607088454258,85.43786608636098,97.25
yes,,27.665697491089794,85.43870444136374,111.09
yes,,27.665839096663518,85.43834574384607,171.29
yes,,27.66612095503285,85.43710258013127,269.25
yes,,27.665818472216163,85.43842686870063,176.68
yes,,27.66535356155628,85.43571210781035,429.79
yes,,27.665729700314962,85.43862870924085,106.51
yes,,27.665871420803903,85.43827260537596,196.22
yes,,27.664297400006575,85.43566975000273,77.21
yes,,27.666050000012508,85.4356578500002,137.13
yes,,27.666171959029867,85.43645663305031,72.61
yes,,27.66605186029602,85.43548217631546,75.31
yes,,27.665178995607313,85.43554444037628,430.7
yes,,27.666155216237097,85.43553993273032,127.78
yes,,27.666225661099297,85.43609535186512,42.84
yes,,27.666134795220557,85.43696999439521,340.8
yes,,27.665170793432807,85.43976643480082,53.39
yes,,27.666177698056973,85.43741685188195,227.84
yes,,27.664363182175666,85.43536356066568,87.18
yes,,27.66622009584431,85.43727812472353,93.31
yes,,27.666131223810975,85.43685115337834,225.4
yes,,27.66619109822019,85.436286780921,90.03
yes,,27.66609407564128,85.43728035055054,145.64
yes,,27.666181004821738,85.43637206076802,107.55
yes,,27.666172238189155,85.4356841479626,145.23
yes,,27.666137542783115,85.43670797800223,472.21
yes,,27.665678867232362,85.43599430702669,637.85
yes,,27.66595553152143,85.43781816936524,71.81
yes,,27.666145837533943,85.43655771886303,203.57
yes,,27.666139089929494,85.43775652789286,174.06
yes,,27.666130822530143,85.43755611910875,270.32
yes,,27.666186473830262,85.4359831960356,116.57
yes,,27.66558574046663,85.4319639994389,27.47
yes,,27.666219350002994,85.43323029999974,53.15
yes,,27.665764413255847,85.43535729281378,334.78
yes,,27.665965600004547,85.43331410000076,105.67
yes,,27.665850696358945,85.43503649126343,69.95
yes,,27.666151593696092,85.43327167842575,57.86
yes,,27.66436517450955,85.4348866339886,171.16
yes,,27.665402994530982,85.43263938923224,83.49
yes,,27.66569171610341,85.4320553926106,22.02
yes,,27.664658433297053,85.43328852174788,56.94
yes,,27.665960582375167,85.43312647212136,72.0
yes,,27.665746447905203,85.43440000427661,155.09
yes,,27.665652512807217,85.43416772963072,106.59
yes,,27.665425227406587,85.43291424345375,188.72
yes,,27.66438448129478,85.43466308106616,113.79
yes,,27.666056000004197,85.43329040000124,109.47
yes,,27.66601438842337,85.43310652709854,76.95
yes,,27.665553750003347,85.43301469999975,54.59
yes,,27.665525877946973,85.43344614710799,72.94
yes,,27.664376641661946,85.43478295362073,67.1
yes,,27.664691447051844,85.43500571762918,76.5
yes,,27.66544029010267,85.43309392262333,102.0
