place_id,restaurant_name,latitude,longitude,search_area,Anchor_Destinations,Daytime_Population,Commercial_Vitality
ChIJG2immcsZ6zkRwAJ_cdEmBL4,Dalle - Labim Mall,27.6772806,85.317143,Pulchowk,0.2608,0.5738,0.5741
ChIJbe5CLXIZ6zkRpYZye3fYXJY,Vegan House Cafe & Restaurant,27.6788833,85.3078515,Pulchowk,0.114,0.2289,0.193
ChIJzfmYUcoZ6zkRRHpDIecoo7o,Koto Restaurant,27.6795379,85.31675369999999,Pulchowk,0.2362,0.5051,0.4635
ChIJM-slnccZ6zkRVGSKrHSPzP0,Casa Acai Cafe,27.682999,85.3115102,Pulchowk,0.0741,0.2483,0.1673
ChIJBUK3DQAZ6zkR0qAfH1urkCo,Cafe KoBi,27.6837215,85.3121211,Pulchowk,0.0684,0.2397,0.1385
ChIJjzr-60oY6zkRCW3-LSFtuAY,Bakedn’fresh,27.683729900000003,85.31212239999999,Pulchowk,0.0684,0.2429,0.1385
ChIJV75ip5IZ6zkRXMctLejDX08,the Ro.Sa,27.6795084,85.30650020000002,Pulchowk,0.105,0.251,0.1673
ChIJ2UTdhp8Z6zkRK2LRLf-KStk,Mozart Cafe,27.6818587,85.3109001,Pulchowk,0.09,0.2351,0.2081
ChIJxeqcgYwZ6zkRU55ziDh9ab8,Jalpa Coffee Club,27.688729,85.3061182,Pulchowk,0.0729,0.1718,0.1717
ChIJScjQbEkY6zkRg7QW3Jmg86w,Numa's Cafe,27.685495,85.30716389999999,Pulchowk,0.0689,0.2478,0.1408
ChIJ-49B6M0Z6zkRu5Fdvyb-aYs,VERANDAH BY BAKE & BITE,27.6716466,85.3185769,Pulchowk,0.1319,0.7453,0.6196
ChIJ-3j8jDQY6zkRFSur2LREuso,Moksh Live Restaurant and Bar,27.6773446,85.3114245,Pulchowk,0.1752,0.3687,0.3669
ChIJVzANLssZ6zkRogrVUX-FhrQ,Mesohot Restaurant & Lounge Bar,27.6825327,85.30606089999999,Pulchowk,0.0707,0.232,0.1472
ChIJr6FwwvYZ6zkRKA1m4vVrYbo,The Bar Academy,27.675678,85.3130443,Pulchowk,0.273,0.5864,0.4681
ChIJkdldap4Z6zkR2rNifwVKVKw,Ray's Bar,27.6793672,85.30802779999999,Pulchowk,0.119,0.2206,0.1886
ChIJRZQuwW0Z6zkR8i-gPkKMPTk,Koko Bar - Vivanta Kathmandu,27.6771275,85.30946229999999,Pulchowk,0.1626,0.2431,0.2282
ChIJf5rPeTYY6zkRoMstS4GsHS4,Smart Bakery Cafe,27.6793506,85.3082294,Pulchowk,0.1133,0.2148,0.1822
ChIJuY1lMAAZ6zkRnHIa0T0f_1w,EON Bakery,27.6755826,85.312851,Pulchowk,0.273,0.5919,0.466
ChIJazruMSwZ6zkRNh3ktgdbR9M,new vision live bakery,27.6643366,85.30643889999999,Pulchowk,0.0,0.0036,0.0
ChIJgdMlXbQZ6zkRU6mWqfkhNu0,Vency Bakery,27.6861076,85.31685829999999,Pulchowk,0.157,0.5262,0.3214
ChIJgWlxCFYZ6zkR9JAThzxFzsg,Agni Bakery,27.6732691,85.3077835,Pulchowk,0.1155,0.2525,0.2333
ChIJO3Pr3i4Y6zkRTK2hvri9ZcI,Granny's Bakery,27.6651047,85.3060038,Pulchowk,0.0,0.0083,0.016
ChIJ6bHJZgwZ6zkRMWuopHfRpPQ,Brewtopia,27.6754765,85.3188023,Pulchowk,0.3111,0.6779,0.7201
ChIJ4Yo_8TAZ6zkRGKPzhRgoV6Y,Cafe Nine7seven,27.6771414,85.3221353,Pulchowk,0.4256,0.3519,0.478
ChIJDaESYooZ6zkR95lOvrruaP8,Crazy Beans Coffee House,27.6774876,85.3136507,Pulchowk,0.2451,0.4902,0.41
ChIJdaJcHzcZ6zkRRnFjrdTKIPc,ChillBox Cafe,27.6797589,85.32211939999999,Pulchowk,0.1508,0.3526,0.2356
ChIJ9xh6cmsZ6zkRzYwoMq4nYTo,Sesame Bakery and Coffee,27.6848372,85.3125354,Pulchowk,0.0816,0.3011,0.1831
ChIJeUyRJx4Z6zkRAIVxFk1vS_k,The Jhamsikhel,27.68124,85.309983,Pulchowk,0.1089,0.2555,0.2399
ChIJ83oofgAZ6zkRQtSRZ4tmRhk,Chiya Dabali,27.6755315,85.31825909999999,Pulchowk,0.2936,0.7036,0.6924
ChIJJRXk9bQZ6zkRIrfeDzBCGnA,Mustang Coffee,27.6858812,85.3162878,Pulchowk,0.1481,0.5235,0.3427
ChIJQxNX58kZ6zkRBCcMMb6q6RM,Moktan Coffee Shop,27.681687,85.3200126,Pulchowk,0.1172,0.4441,0.3216
ChIJFTEGCF0Z6zkRAUlWTVR50Ks,Pulukisi Newari Restaurant,27.713080700000003,85.32120839999999,Durbar Marg,0.2865,0.2161,0.3106
ChIJH4vhg4cZ6zkRXOZgN2rEomQ,Hokkaido Umami,27.7111605,85.3176646,Durbar Marg,0.3264,0.3842,0.4099
ChIJbbQ43QMZ6zkR__QRHrXYpiE,Alice Restaurant Durbarmarg,27.7118646,85.3174327,Durbar Marg,0.3438,0.3433,0.4525
ChIJg7OfNwAZ6zkR8pa1OcCcyO8,Fu Sheng Chinese Restaurant,27.7099695,85.3171349,Durbar Marg,0.3044,0.4535,0.5857
ChIJ3SQpXzAZ6zkRzekDC-FcoSY,Cinnamon Garden Cafe & Restaurant,27.713297200000003,85.3221495,Durbar Marg,0.3698,0.3644,0.382
ChIJE-ouL4YZ6zkR7_xFCVSv2I4,Jamarko Restaurant,27.7100198,85.31839959999999,Durbar Marg,0.3114,0.4584,0.4426
ChIJxWRuIwAZ6zkR2HxAVMxW6QE,Thirsty Newari Restaurant,27.7136586,85.3124141,Durbar Marg,0.4539,0.355,0.5271
ChIJg46X5o8Z6zkREkj7a26YfNk,Hunger End Thakali Kitchen and Rooftop Restaurant,27.7093357,85.314537,Durbar Marg,0.441,0.4708,0.6519
ChIJkTeWUrgZ6zkR44SY-NQs9fA,Thulo Thakali Restaurant | Authentic Nepali & Thakali Cuisine,27.7165347,85.3099797,Durbar Marg,0.479,0.4636,0.5132
ChIJE2swU_8Z6zkRz9f7evko5w4,Vinoliva Restaurant & Bar,27.7179539,85.32119279999999,Durbar Marg,0.1828,0.387,0.3296
ChIJKY6fFwQZ6zkRluR-PhnTTsU,The Chimney Restaurant,27.7113194,85.3200713,Durbar Marg,0.2922,0.3116,0.4095
ChIJ05yfPQAZ6zkRWUj3dSMJhbs,Earth & Flame Restaurant,27.709698,85.3144004,Durbar Marg,0.4494,0.4642,0.7045
ChIJ3SuOYnQZ6zkRnX7uEBDKj6I,Crossroads Thakali Bhanchha,27.7095661,85.3181672,Durbar Marg,0.2871,0.4863,0.4843
ChIJ4R64fK4Z6zkRfMfmusj2izs,Timmure durbarmarg,27.7103312,85.3187738,Durbar Marg,0.3183,0.4124,0.4237
ChIJl3vA69QZ6zkRppbjPwIyFWU,PanAsian KTM,27.7098791,85.31895349999999,Durbar Marg,0.3147,0.4639,0.4502
ChIJjSKguUcZ6zkRIUXgo2yayqc,"Piano Piano, Lazimpat - Best Italian Restaurant In Kathmandu",27.7201262,85.320506,Durbar Marg,0.2453,0.414,0.3331
ChIJQSkj1IEZ6zkRQLYRXZbzDDM,Spiceroom Nepal,27.7116943,85.31998349999999,Durbar Marg,0.2856,0.2751,0.3978
ChIJZXybGywZ6zkRmj-uXmw_Ixc,Cafe De Tukche Thakali (Lazimpat) - Best Authentic Thakali Restaurant in Town,27.7201287,85.3187041,Durbar Marg,0.1458,0.2609,0.2234
ChIJTbwdP2YZ6zkRKMxlUGbdRV0,Le Mirch by Exotic,27.7111284,85.3177106,Durbar Marg,0.324,0.3874,0.4067
ChIJnVOJKgAZ6zkRUMlG4Wv03wA,Raaz Restaurant and Lounge,27.7089264,85.3153201,Durbar Marg,0.3352,0.4918,0.6562
ChIJNy0w3QMZ6zkRmxcefUNbZs4,Moti Mahal Vegetarian Restaurant,27.7119078,85.3174512,Durbar Marg,0.3507,0.3377,0.4461
ChIJjxAnHwAZ6zkRjSNQl7jZZNg,Hungry Sadhu Restaurant,27.7098658,85.3216273,Durbar Marg,0.371,0.4087,0.4823
ChIJe-92wX8Z6zkRfqUNcKY8If8,Matsuri Tokyo Japanese Restaurant,27.7124301,85.3179602,Durbar Marg,0.3115,0.2723,0.3687
ChIJnwE-FBkZ6zkRrOJVI5vj2h8,Copacabana Kathmandu Restaurant,27.7172725,85.3260166,Durbar Marg,0.1835,0.364,0.2749
ChIJ5bMucukZ6zkRhWZincwoOqc,Spice Route Restaurant,27.7075948,85.31913730000001,Durbar Marg,0.2706,0.5504,0.4779
ChIJjZmBR-wZ6zkR5in4VQZnD3E,Hard Rock Cafe Kathmandu,27.710545,85.31786389999999,Durbar Marg,0.3249,0.419,0.4195
ChIJ404zg2wZ6zkRM4vC3jQOJ8Q,Temple Tree Restaurant & Lounge Bar,27.7121029,85.3220461,Durbar Marg,0.3012,0.2718,0.352
ChIJOcXvxAAZ6zkRkfyxga71qBg,FiLLi Cafe | Lazimpat - Kathmandu,27.7210812,85.3201443,Durbar Marg,0.1646,0.2641,0.2406
ChIJSZfWvYAZ6zkRqnfF_uOh-9Y,Masala Beads Café,27.7129596,85.3128904,Durbar Marg,0.4664,0.3352,0.5654
ChIJQT_mFMMZ6zkRW9YSEWckajo,"Meraki Cafe,Restro & Bar | Restaurant in Thamel, Kathmandu",27.7141074,85.31154889999999,Durbar Marg,0.5299,0.3877,0.5603
ChIJo0Z1yAEZ6zkRdqaPbuqCfKg,Aroma Cafe,27.7088767,85.31486280000001,Durbar Marg,0.3867,0.5083,0.6432
ChIJx8n7ODIZ6zkRNQ1NNPnoEY8,Organic Smoothie Bowl and Cafe,27.7205091,85.32100369999999,Durbar Marg,0.2189,0.4228,0.3395
ChIJrcbdAfYZ6zkRHKuLki7ZqNs,Samrang Cafe,27.713094,85.3112974,Durbar Marg,0.4825,0.384,0.5324
ChIJgetObwEZ6zkRdFAVd2i63qo,The Bakery Cafe,27.7098379,85.3185783,Durbar Marg,0.279,0.4559,0.4362
ChIJESrzEmUZ6zkRywtql9bIjJA,Taylor's Cafe,27.7125742,85.32942039999999,Durbar Marg,0.2671,0.2122,0.2337
ChIJhZtuBAAZ6zkRtCXKPSW3Ik8,Newa snacks & cafe,27.7141831,85.3097146,Durbar Marg,0.5509,0.3808,0.5571
ChIJd0-MRBsZ6zkR4X5fXqV7HfM,Basana Cafe & Bar,27.7181144,85.31915149999999,Durbar Marg,0.2233,0.354,0.2745
ChIJ2y1Q2v0Z6zkRRS5RF-2R7BE,Good Times Cafe,27.714484,85.3116089,Durbar Marg,0.5443,0.3725,0.5562
ChIJh8VZef0Y6zkRdQD5iZupN_I,Cafe Famoso,27.71431,85.313255,Durbar Marg,0.4858,0.3625,0.5232
ChIJ66X5HeQY6zkREJfLqA6hhWM,Kwality Cafe,27.7225233,85.3075336,Durbar Marg,0.0521,0.2081,0.2529
ChIJcbYzmGkZ6zkR6kWIh9pb2A8,Spine Rooftop Bar & Kitchen,27.7139023,85.31119509999999,Durbar Marg,0.5266,0.3876,0.5571
ChIJt1NtOQAZ6zkRqBvSqngnBT0,Worth It Shots Bar,27.7173105,85.3118827,Durbar Marg,0.4682,0.4533,0.4333
ChIJCU_p7pgZ6zkRxN65zUtQNXg,corner cocktail cafe and bar,27.714071,85.3109084,Durbar Marg,0.5454,0.3712,0.5498
ChIJP14qT5gZ6zkRc1tOzAtIU-8,Sherpa Pub and Sports Bar,27.7153342,85.31088749999999,Durbar Marg,0.5445,0.4119,0.5956
ChIJV4SzPAAZ6zkRJPWkWWHNMP8,The Beach House Bar & Dining,27.7186239,85.32075809999999,Durbar Marg,0.1986,0.4026,0.3234
ChIJv7Xyo4EZ6zkRqcLp6sOKoD0,Nushki’s Bar,27.7147963,85.3107194,Durbar Marg,0.5647,0.4138,0.6102
ChIJJRnZj34Z6zkRDlCTaKTeFIw,THAMEL GRILL AND BAR,27.7141682,85.31235219999999,Durbar Marg,0.4759,0.37,0.5294
ChIJDQiHomgZ6zkR4ex3fKbILIw,E-55 The Dive Bar,27.714793200000003,85.31073010000001,Durbar Marg,0.5647,0.4138,0.6102
ChIJ99FqB4cZ6zkRf1kFJXP5Tzw,Crossway Cafe and Bar,27.7149832,85.3103936,Durbar Marg,0.5634,0.4296,0.6285
ChIJCRG0A_oZ6zkRbdEm7DfNBcs,The Den Restro & Bar,27.72058,85.3195848,Durbar Marg,0.1442,0.2797,0.2342
ChIJE25mry0Z6zkRxGe4HYULJME,Peace Eye Restro And Bar,27.710612,85.3218449,Durbar Marg,0.4431,0.3517,0.4521
ChIJ-5WoVwAZ6zkRdynP3ZTmI-c,Bar 1 Durbarmarg,27.7113363,85.31894849999999,Durbar Marg,0.3205,0.3558,0.3918
ChIJmQzjveUZ6zkRVGJjFGjxHik,KohBar | Tiki Bar,27.7156107,85.3104752,Durbar Marg,0.5388,0.426,0.5722
ChIJoeEPvxwZ6zkRzoOqMT1NTTc,Irish Pub,27.7182622,85.31759029999999,Durbar Marg,0.1419,0.2129,0.198
ChIJKZoe8koZ6zkRIES8aJ60QnE,The Cool Bar,27.7166018,85.3117911,Durbar Marg,0.4745,0.4346,0.444
ChIJP0R6IOIZ6zkRbN2AzQdmX5E,Chakhewa Lounge & Bar,27.7205398,85.3197694,Durbar Marg,0.1442,0.2746,0.2374
ChIJb06gWusZ6zkRa8HSGuowCk8,SIRI Sky Bar,27.7146038,85.3110645,Durbar Marg,0.5656,0.3815,0.5805
ChIJj5PTFIMZ6zkRdmZhAmty2qA,Dabilo Lounge And Bar,27.7114339,85.31761279999999,Durbar Marg,0.3306,0.3707,0.4143
ChIJ5aFZaWUZ6zkR876eTp8DNZY,Sahara Restaurant and Bar,27.7067752,85.3226487,Durbar Marg,0.2314,0.6415,0.4694
ChIJubK2YgAZ6zkRNSsNFMCyNH4,Bar 1,27.7141246,85.32409059999999,Durbar Marg,0.2955,0.3909,0.3523
ChIJg2H6pwYZ6zkRU30HgbsSTJ8,Insomnia Lounge Bar,27.7110683,85.3193981,Durbar Marg,0.3205,0.3696,0.4058
ChIJX0FEbgYZ6zkRx5j6jTq7_As,Krishna Pauroti Bhandar Pvt. Ltd.,27.710183,85.3225518,Durbar Marg,0.3993,0.3648,0.371
ChIJy3bb4qoZ6zkRu0BdsocnNAs,Golden bakery house,27.7187183,85.3053343,Durbar Marg,0.1655,0.3098,0.2962
ChIJUcodQWoZ6zkRfFx91t50LcA,MD Taj Bakery House,27.7173965,85.3090639,Durbar Marg,0.3888,0.4803,0.4074
ChIJgTIdbQYZ6zkRZu60jO41tVQ,Krishna Bakery & Confectionery,27.7104404,85.3225477,Durbar Marg,0.3993,0.3466,0.3772
ChIJxeI13_oZ6zkRxMZTFRsp9nI,Taja Bakery and Coffee Shop,27.7206,85.3127516,Durbar Marg,0.1997,0.4265,0.3033
ChIJu_X0Rv4Y6zkRvFT1-95D_BU,Top in Town Bakery,27.7147559,85.31140409999999,Durbar Marg,0.5614,0.3706,0.5667
ChIJ089i1BsZ6zkRbc4H6XpzUTo,Lazimpat Bakery Cafe,27.7226686,85.32118299999999,Durbar Marg,0.116,0.2496,0.2012
ChIJS9PwEQAZ6zkRocb4SE8Gi2w,Queen's Farm Bakery Cafe,27.7275637,85.3212817,Durbar Marg,0.018,0.034,0.0307
ChIJISKDTXIZ6zkRxLDorML2sWI,Filipino Bakeshop,27.7149557,85.32674829999999,Durbar Marg,0.1747,0.3911,0.3868
ChIJpYSkvjgZ6zkRYTOBrW-olRo,"Shyam Bakery,putalisadak",27.7055942,85.3235222,Durbar Marg,0.0777,0.6555,0.4163
ChIJbyNRtfwY6zkRrGEF5rFe-NE,Prem Bakery & Coffee Shop,27.7166978,85.3097164,Durbar Marg,0.4397,0.4705,0.5141
ChIJgd0eUwAZ6zkR_CVZLHHtjNA,Motkan Bakery,27.7127503,85.32642179999999,Durbar Marg,0.3687,0.2927,0.2793
ChIJb0gpytQZ6zkRJUJc0CPDDeY,ALMOND (Bakery | Sweets | Ice- Cream),27.7183316,85.3178018,Durbar Marg,0.141,0.2136,0.2033
ChIJ-QPAp-MY6zkRG6j2Cn9rB74,Carpe Diem Lounge & Bakery | Top Restaurant in Kathmandu,27.717118,85.3079534,Durbar Marg,0.3297,0.4728,0.3843
ChIJie9ANwAZ6zkRnCnx0-JwrBY,EON Bakery & Training Centre,27.7078732,85.32508179999999,Durbar Marg,0.309,0.4502,0.3459
ChIJ2REYQugZ6zkRPSx1Y_2Fnh4,Himalayan Suite Bakery,27.718583400000004,85.3094211,Durbar Marg,0.3002,0.4473,0.3982
ChIJid2efgAZ6zkRPAU-4COccVQ,Zozo bakery,27.7223568,85.3132157,Durbar Marg,0.1443,0.2996,0.1774
ChIJ5zf0NJQZ6zkRGeIlEngLTZI,Sushant Bakery,27.7032642,85.3208126,Durbar Marg,0.083,0.5961,0.5033
ChIJ1Z1Vj_4Y6zkRE3jEFjRct8o,Thahity Bakery Cafe,27.7101184,85.31071539999999,Durbar Marg,0.4582,0.4547,0.7892
ChIJwSDjACYZ6zkRTOsCnNrQMN8,Golden Crumbs Bakery / GCB,27.7029036,85.32233579999999,Durbar Marg,0.0827,0.5699,0.4585
ChIJ6fw6hxsZ6zkR2DQIedjCrt8,Bakery Store,27.7204342,85.318867,Durbar Marg,0.1434,0.2656,0.2298
ChIJnwuastAZ6zkR3YcqTfdvV0o,B. G. Bakery Food Product Pvt.Ltd.,27.7145508,85.3117074,Durbar Marg,0.5287,0.3678,0.5477
ChIJkbaSH6gZ6zkRvk-Os87lSqQ,Lumbini Bakery and Coffee Shop,27.7054298,85.322693,Durbar Marg,0.0792,0.6833,0.5017
ChIJ25U2qqkZ6zkRznA1QbAclOQ,Kathmandu bakery,27.702676,85.321119,Durbar Marg,0.0806,0.5496,0.4876
ChIJf2OVyf8Y6zkRhqqliAyVtEY,Bakery Shop,27.707644,85.3124057,Durbar Marg,0.3505,0.5026,0.7718
ChIJX-mnAQAZ6zkRNYAqoLh2dW0,Everest Coffee Beans (Durbarmarg),27.7133912,85.31901769999999,Durbar Marg,0.2629,0.1656,0.2575
ChIJZzPGMBEZ6zkR6qS5VUb9IAs,Bluesheep Coffee,27.7125778,85.3178939,Durbar Marg,0.3148,0.2734,0.3676
ChIJ2Vc10PYZ6zkRkSR5jdia5Mk,Himalayan Java Coffee Mid Lazimpat,27.7205065,85.3193582,Durbar Marg,0.1442,0.2876,0.2278
ChIJKeJgwHgZ6zkREJXglgCAvWY,Coffee Talk Hattisar,27.7122662,85.3217068,Durbar Marg,0.2988,0.2593,0.3573
ChIJNWdzN1oZ6zkRv6pyxdGY42E,Himalayan java coffee- Jamal,27.7109851,85.31456639999999,Durbar Marg,0.5041,0.3882,0.7043
ChIJh-sYMv0Y6zkRTYvzygxT4tc,Nepal Organic Coffee,27.716498,85.311758,Durbar Marg,0.4778,0.4362,0.4665
ChIJ6xFo-VUZ6zkRcaTlTm-uP48,Arka Coffee,27.710720400000003,85.3171228,Durbar Marg,0.3168,0.4057,0.5093
ChIJk6rBGRwb6zkRur5VQ33Z8i4,"21 Coffee House, Nagpokhari",27.7136898,85.3245701,Durbar Marg,0.406,0.4142,0.3703
ChIJcx5kxiQZ6zkRkpD1zVdwrJQ,The Baristas Coffee School (Lazimpat Branch),27.7195897,85.3188117,Durbar Marg,0.1458,0.2494,0.2129
ChIJCR6UkokZ6zkRurtDZPFt4d0,AKUJ illy Coffee Shop,27.7135613,85.3152283,Durbar Marg,0.39,0.2632,0.4683
ChIJTwMuHwAZ6zkRIGrujQnZeok,Arabica Specialty Coffee House,27.7305205,85.31634629999999,Durbar Marg,0.0,0.0,0.0
ChIJdSJ9OAAZ6zkRGLGa0NyCvKw,Manaslu Coffee Nepal,27.7116714,85.31710319999999,Durbar Marg,0.2901,0.3312,0.5207
ChIJh7BLAEYZ6zkRf1oBWhckGdc,MOUNTAINMUG COFFEE HATTISAR KAMALPOKHARI,27.711284300000003,85.3222799,Durbar Marg,0.4551,0.3143,0.3946
ChIJS-9nD6oZ6zkRvp9AjP4tTPk,Kaffeine,27.7104062,85.318619,Durbar Marg,0.3183,0.4011,0.4067
ChIJyUWHTQAZ6zkRznAZ5-gS_GE,Himalayan Creamy Coffee Beans Pvt.Ltd.,27.7074363,85.3233594,Durbar Marg,0.3466,0.5398,0.4067
ChIJdxcefm8Z6zkRVUp2cUDN_RU,Himalayan Java Coffee - Lainchaur,27.7175811,85.3133113,Durbar Marg,0.3633,0.3641,0.3932
ChIJYbiK6FMZ6zkR_K2kpfTaJTA,Shanta Coffee Point,27.717229,85.3239428,Durbar Marg,0.2372,0.3627,0.2802
ChIJfWgnWwEZ6zkRRx9XY6xM23A,MAGIC BEANS,27.7104479,85.3176443,Durbar Marg,0.2982,0.4212,0.4633
ChIJR_UiDx8Z6zkRgbHDXXpsnss,"Pearl international coffee school, lazimpat",27.7189008,85.3206052,Durbar Marg,0.2367,0.4037,0.3287
ChIJbawqVAAZ6zkRVipyDMwnRT0,Roadhouse Bar and Restaurant,27.672211,85.2811842,Kirtipur,0.1963,0.2031,0.2841
ChIJNd76jHQj6zkRRBpti1oQDMw,Palifal Restaurant,27.6795068,85.27077369999999,Kirtipur,0.0789,0.0719,0.0405
ChIJzei_KQsY6zkR13pK1tPr2cc,Kirtipur View Point Restaurant,27.6800441,85.2749795,Kirtipur,0.1343,0.1004,0.1451
ChIJaV-vjyMZ6zkRqELZmHCiaS0,Classic Herbs Cafe and Bar,27.6797995,85.27765989999999,Kirtipur,0.1295,0.1465,0.1953
ChIJwd4ftIkZ6zkRyxHrkO0kr7E,Chicken Station Kirtipur,27.6742522,85.2795021,Kirtipur,0.1989,0.2487,0.3576
ChIJb4YdGwAZ6zkRUrHMvqiSTag,Hungry Point Restaurant,27.6738892,85.28187059999999,Kirtipur,0.1665,0.2128,0.2969
ChIJWRyR1w0Y6zkRpPF-3X23LDE,"Ka:shi Cafe, Lounge & Bar Kirtipur",27.6748946,85.2805932,Kirtipur,0.177,0.2446,0.3074
ChIJR2Rw8e4Z6zkR3w0w6EPvHsg,Na kha: the restaurant,27.6792604,85.2757252,Kirtipur,0.1302,0.125,0.1493
ChIJsaHwmgwY6zkRkBzo3ZE5N0I,Jatrai Jatra Restaurant,27.6786352,85.2777737,Kirtipur,0.1547,0.2103,0.2747
ChIJoSrjrHEZ6zkRsoY9VRo4OLg,Khukuri a lounge restaurant & bar,27.6750233,85.2739089,Kirtipur,0.1025,0.1648,0.2088
ChIJd857-BYZ6zkRgfVVlM1RIfU,Layaku Durbar Restaurant and Heritage Home,27.6790901,85.27522189999999,Kirtipur,0.1367,0.1133,0.1268
ChIJtTs5c74j6zkRSbecVrH804M,Area 25 Restaurant,27.6696286,85.26973799999999,Kirtipur,0.0261,0.0457,0.0641
ChIJaeYEF1YZ6zkRsxZcWX4r1Z4,Tipsy Restaurant and bar,27.6742722,85.27929700000001,Kirtipur,0.1989,0.2557,0.3608
ChIJT-jCZtMZ6zkRv1WiFB6dXzs,Chwochhen restaurant,27.6802999,85.27466299999999,Kirtipur,0.1286,0.0902,0.1323
ChIJV0x_RCYZ6zkR868yAIut7NI,Capital Burger House & Cafe,27.6755659,85.28104870000001,Kirtipur,0.1254,0.2243,0.2914
ChIJSwfONQAZ6zkRqp0rjZAv1Co,Dautari Adda Restaurant,27.6742997,85.2680804,Kirtipur,0.0615,0.0482,0.0288
ChIJIRu5YoUZ6zkRBK05ibfVilc,Jojolapa Garden Restaurant,27.6756763,85.2729415,Kirtipur,0.1155,0.141,0.177
ChIJPbOzhJwZ6zkRyn_ZHjD9hiY,"The Burger House and Crunchy Fried Chicken, Kirtipur",27.6743896,85.2798189,Kirtipur,0.1941,0.2539,0.3479
ChIJxWpLfwAZ6zkRfgLzMZsmkK4,Chaitya Restaurant,27.679136000000003,85.2723276,Kirtipur,0.1041,0.0854,0.0694
ChIJV4O3PgAZ6zkRYnc6YYG0Kks,Yoddha Restaurant,27.673364,85.2798181,Kirtipur,0.219,0.2477,0.3415
ChIJC6XDhgkZ6zkRxDtmAKxRjKw,Kwacho Khaja Ghar and Restaurant,27.679774,85.2748312,Kirtipur,0.1343,0.1021,0.1344
ChIJAZPeeQAZ6zkRPKpKsPPqqV8,Chautari Cafe & Restaurant,27.6638932,85.27238779999999,Kirtipur,0.0057,0.0107,0.0256
ChIJ_0eEgBYZ6zkRwWm4as50bKM,Eden cafe & Restaurant,27.6901118,85.2784745,Kirtipur,0.0105,0.0786,0.081
ChIJ4TBwbQAZ6zkR3jxbWsqRjjs,Akbare Restaurant,27.6719797,85.28206109999999,Kirtipur,0.1665,0.1793,0.2191
ChIJV4MV1zoX6zkRuaOLvZ9TpSM,Buddha Garden Restaurant & Bar,27.64898,85.28034439999999,Kirtipur,0.0,0.0,0.0
ChIJLxNzbv8Z6zkRSj9pNBAuhRU,Timila Restaurant,27.666917,85.2794806,Kirtipur,0.0597,0.0587,0.0962
ChIJn26fNgAZ6zkRONr_993pI90,Bebri Restaurant,27.672743,85.2836055,Kirtipur,0.1383,0.1559,0.1829
ChIJY1Nrvw0Y6zkRopKUWohznYU,Dim Light Restaurant,27.6763639,85.2810547,Kirtipur,0.1211,0.2372,0.285
ChIJWSlP4Pcj6zkRDacrxKSs5x4,Saneesh cha restaurant,27.6834047,85.27133359999999,Kirtipur,0.0576,0.0547,0.0705
ChIJwbny-A4Y6zkRSjFQRXH71vc,Khushi Family Garden Restaurant & Bar,27.6723737,85.2799237,Kirtipur,0.2175,0.2239,0.3202
ChIJH9GJB2wj6zkR3g_Ax_Q217M,Wham's Fish Farm & Restaurant,27.6642275,85.2644493,Kirtipur,0.0,0.0036,0.0
ChIJ_Trn6psi6zkRiTJdXlBiuYA,The New Highway Restaurant,27.687384,85.265918,Kirtipur,0.0324,0.0664,0.0907
ChIJI6BROnMY6zkRtC526EXmN-U,Rose Garden Restaurant,27.681523,85.2791738,Kirtipur,0.1118,0.1518,0.1559
ChIJpQlAY0cZ6zkRIpOD__gquos,Vetghat restaurant & sekuwa corner,27.6916186,85.2843608,Kirtipur,0.0162,0.0612,0.0904
ChIJEaXyr6sX6zkRmaAvnXmZmO8,Jalsa Restaurant and Retreat,27.6478369,85.2828287,Kirtipur,0.0,0.0,0.0
ChIJV9dHXx0Z6zkRzaagWfWGw90,Diamond Restaurant and Bar,27.6620733,85.3070571,Kirtipur,0.0,0.0,0.0
ChIJxRQcqjoj6zkR6dXQ1hOgGUA,Samaya Baji The Newari restaurant,27.6702261,85.2710225,Kirtipur,0.083,0.0819,0.0801
ChIJpWAbvQ0Y6zkRTITvY0HkFtA,Newa Anti Restaurant,27.6768976,85.2811602,Kirtipur,0.1145,0.2258,0.3022
ChIJq36lXwAj6zkRi_9k9il4C5M,The New Story Sekuwa Restaurant,27.6885538,85.27091349999999,Kirtipur,0.0425,0.0699,0.1225
ChIJkyAib9AZ6zkRPJcpWEkNeOA,Manna Restaurant & Cafe,27.6863372,85.2852927,Kirtipur,0.0243,0.0822,0.1055
ChIJl4duevgZ6zkRclJ9MLWVX9k,Barghar Restaurant,27.6716351,85.2795431,Kirtipur,0.2136,0.217,0.3299
ChIJReg7JAAZ6zkRVFguiCzcEVI,Fragrant garden restaurant 香满园,27.6887936,85.2874387,Kirtipur,0.0162,0.0514,0.098
ChIJU9vsoRcY6zkRGiMVeFiogQE,Gorkhali Restaurant,27.6706207,85.2905368,Kirtipur,0.0216,0.0055,0.0
ChIJW76LeAAj6zkRNQFy5L9jA_g,Hamro Junction Cafe & Restaurant,27.6663045,85.2627739,Kirtipur,0.0,0.0036,0.0
ChIJIzHUQnAY6zkR5gxcvi-fD48,Bakaino Restaurant,27.6906679,85.280675,Kirtipur,0.0186,0.0861,0.1064
