bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m,place_id,latitude,longitude,search_area,restaurant_name,primary_type,searched_as
40,5,0,17,55,10,1,82,7,13,81,50,16,22,4.40952380952381,52.80952380952381,91.40520792517603,BG_02148,27.704022827028986,85.32384171708826,Durbar Marg,,,
25,6,0,15,29,8,1,77,2,10,80,31,16,14,4.638461538461538,43.15384615384615,97.741003932854,BG_02149,27.702567072889895,85.32720720718478,Durbar Marg,,,
23,3,4,15,28,7,0,49,7,20,46,22,18,6,4.816666666666667,42.0,308.09367359563157,BG_02150,27.70726167538481,85.32871905504247,Durbar Marg,,,
22,0,1,25,10,8,5,53,14,39,67,22,27,46,4.586956521739131,342.6304347826087,222.05557591635173,BG_02151,27.713962649078105,85.30572178841602,Durbar Marg,,,
18,4,0,5,31,8,1,57,5,14,85,28,7,12,4.409090909090909,41.27272727272727,64.23041602500344,BG_02152,27.70056521724221,85.3214380787771,Durbar Marg,,,
9,1,0,11,3,5,2,45,1,22,45,19,11,13,4.338461538461539,218.0,83.91243476470692,BG_02153,27.722955596137496,85.32197050374685,Durbar Marg,,,
89,0,1,43,6,22,15,58,14,13,127,23,93,43,4.161904761904762,200.33333333333334,90.63142844165131,BG_02154,27.70670698481408,85.30945339559995,Durbar Marg,,,
37,7,3,29,20,9,5,55,10,40,57,30,32,41,4.587804878048781,243.9512195121951,148.3092015434979,BG_02155,27.719093498812036,85.31187936423831,Durbar Marg,,,
81,0,1,45,6,23,15,54,11,14,115,26,87,44,4.241860465116279,201.04651162790697,131.2598380532297,BG_02156,27.707046814349624,85.30917645033743,Durbar Marg,,,
33,6,2,28,19,11,3,53,6,33,57,30,30,30,4.61,239.63333333333333,154.33357881098576,BG_02157,27.719211113579853,85.31263441657879,Durbar Marg,,,
14,0,0,14,8,9,1,23,2,14,35,12,7,5,4.2,93.8,151.18779640303603,BG_02158,27.723449659897902,85.31187272017272,Durbar Marg,,,
75,10,2,48,14,19,4,61,21,19,89,12,65,29,4.2250000000000005,243.67857142857142,50.189760938651396,BG_02159,27.70505870808019,85.31303343266924,Durbar Marg,,,
39,8,1,27,43,18,1,56,10,17,85,34,15,20,4.205,108.25,63.160548506209715,BG_02160,27.705414441584654,85.31763912272234,Durbar Marg,,,
27,5,2,12,26,7,5,56,7,32,52,30,13,16,4.275,140.25,91.0390019677348,BG_02161,27.717324006247825,85.3230257817093,Durbar Marg,,,
29,3,0,14,37,7,1,61,5,12,56,38,9,15,4.421428571428572,39.714285714285715,104.73764672881609,BG_02162,27.701720811763174,85.32379188837014,Durbar Marg,,,
64,10,1,29,16,16,2,59,18,20,111,12,43,23,4.290909090909091,124.68181818181819,93.03947697093153,BG_02163,27.70416672081105,85.31423617475691,Durbar Marg,,,
30,5,5,11,31,6,3,71,10,28,68,25,10,13,4.230769230769231,66.07692307692308,131.85352754689183,BG_02164,27.714071027440664,85.32585410070003,Durbar Marg,,,
49,4,4,23,9,4,19,72,8,39,66,11,13,88,4.462068965517242,280.58620689655174,92.93111250415717,BG_02165,27.712974525000668,85.31590160147924,Durbar Marg,,,
38,5,2,17,15,6,15,49,13,39,50,18,29,80,4.534177215189873,273.3544303797468,77.54446576017236,BG_02166,27.71690009170514,85.31383741429704,Durbar Marg,,,
9,1,0,6,2,3,0,35,1,12,33,14,8,3,4.333333333333333,223.0,109.13888084991108,BG_02167,27.721013348604714,85.32807825415067,Durbar Marg,,,
10,1,0,12,3,7,2,57,2,24,56,17,11,17,4.294117647058823,199.58823529411765,52.3681720216272,BG_02168,27.7223319924007,85.32081021612012,Durbar Marg,,,
14,3,0,10,9,0,0,32,1,14,38,11,8,2,3.9,62.5,282.5729559070701,BG_02169,27.714600066218775,85.3311607806635,Durbar Marg,,,
11,1,0,8,2,1,0,30,1,10,26,7,10,3,4.333333333333333,223.0,163.6189269207402,BG_02170,27.71959174511058,85.32947598917228,Durbar Marg,,,
1,0,0,4,4,7,1,9,1,8,13,5,2,1,3.9,16.0,473.3611471986598,BG_02171,27.72565978953497,85.31626007722251,Durbar Marg,,,
54,5,4,29,34,4,8,91,16,20,69,29,20,61,4.331147540983607,234.11475409836066,77.80669350460101,BG_02172,27.709545108016584,85.31964750325835,Durbar Marg,,,
18,0,0,25,4,12,1,43,5,23,120,25,40,16,4.7125,79.8125,255.76575054642527,BG_02173,27.710430564118514,85.30459425642833,Durbar Marg,,,
45,5,1,35,13,9,4,54,8,31,29,29,23,33,4.618181818181818,326.1212121212121,147.59084863801635,BG_02174,27.71767649029172,85.3064992780399,Durbar Marg,,,
68,7,1,39,26,19,6,76,12,19,92,24,49,39,4.407692307692309,196.15384615384616,101.50550357181895,BG_02175,27.707321509919904,85.31442236894189,Durbar Marg,,,
14,0,0,24,1,12,2,29,3,18,95,28,35,8,4.75,8.75,94.47433367140036,BG_02176,27.70906775652549,85.30383810657545,Durbar Marg,,,
21,2,1,11,25,8,4,66,7,32,47,30,15,10,4.4,272.1,203.9063926854037,BG_02177,27.71901841406739,85.32442514491076,Durbar Marg,,,
7,1,0,7,1,3,1,30,1,13,35,6,5,3,4.566666666666666,321.0,281.2903080631054,BG_02178,27.725203949472526,85.32023006288911,Durbar Marg,,,
9,1,0,11,3,5,2,48,2,21,48,17,7,15,4.333333333333333,208.33333333333334,137.3195731261573,BG_02179,27.72300741121269,85.31984345297141,Durbar Marg,,,
87,0,1,43,6,22,15,58,10,13,128,21,90,44,4.127906976744186,197.53488372093022,100.1167387258089,BG_02180,27.7067292515882,85.30912685239109,Durbar Marg,,,
37,5,1,27,7,4,1,38,1,15,34,19,13,8,4.6375,189.125,197.26097547833504,BG_02181,27.72087549405415,85.3067765825805,Durbar Marg,,,
37,0,0,32,7,11,10,38,5,22,96,27,75,28,4.589285714285714,232.46428571428572,97.69507294476352,BG_02182,27.708961773979222,85.30738785619536,Durbar Marg,,,
36,4,3,14,7,4,10,60,10,19,43,11,15,49,4.344897959183673,267.2857142857143,107.51697886448662,BG_02183,27.712426953960183,85.31913929182889,Durbar Marg,,,
35,3,3,9,1,3,9,60,5,21,52,4,7,56,4.470909090909091,290.7818181818182,203.22313655489526,BG_02184,27.714283610780388,85.31713696168626,Durbar Marg,,,
17,0,0,23,4,12,1,44,5,26,105,24,39,16,4.7125,79.8125,298.57629376600346,BG_02185,27.710937136552314,85.3046892862982,Durbar Marg,,,
47,10,1,22,17,18,0,51,16,25,89,16,21,19,4.2555555555555555,58.666666666666664,266.7542853437826,BG_02186,27.702335780493218,85.31567885173524,Durbar Marg,,,
18,8,1,9,18,11,0,33,11,21,87,16,14,11,4.254545454545454,10.818181818181818,248.2360816974985,BG_02187,27.701506035915973,85.31658976449452,Durbar Marg,,,
18,3,0,9,32,7,0,58,4,11,54,25,7,13,4.483333333333333,45.083333333333336,96.06470231261339,BG_02188,27.7004707209651,85.32370452339332,Durbar Marg,,,
36,5,1,28,8,3,2,35,1,16,34,21,14,7,4.6000000000000005,184.57142857142858,170.18903462613744,BG_02189,27.720988680559177,85.3074636587205,Durbar Marg,,,
23,6,5,14,26,4,4,66,10,36,63,17,20,15,4.153333333333334,108.6,89.79356319042482,BG_02190,27.711990984420368,85.32610376122382,Durbar Marg,,,
41,6,1,33,18,10,3,55,8,35,74,30,28,27,4.614814814814815,255.40740740740742,134.96744581260268,BG_02191,27.719913134802148,85.31055306205845,Durbar Marg,,,
35,0,1,23,12,10,17,52,15,55,81,28,33,80,4.529999999999999,309.0125,95.44877729526512,BG_02192,27.712619203139287,85.30720772461844,Durbar Marg,,,
13,0,0,14,4,6,0,31,5,23,26,13,18,6,4.616666666666666,74.5,109.57813567118316,BG_02193,27.714544129103754,85.30322578461056,Durbar Marg,,,
38,6,0,22,50,9,2,82,7,12,73,44,15,21,4.380000000000001,55.4,159.95211445009593,BG_02194,27.704316599701674,85.32454537398115,Durbar Marg,,,
6,0,0,4,0,4,0,34,0,15,25,19,11,3,4.266666666666667,169.0,426.47391307711473,BG_02195,27.723510955672083,85.32602250940572,Durbar Marg,,,
56,3,3,20,40,3,9,89,17,20,57,35,19,55,4.3127272727272725,231.4909090909091,106.81739997494725,BG_02196,27.709105861208084,85.32096089385067,Durbar Marg,,,
21,5,4,14,26,5,4,67,10,33,65,18,19,11,4.0636363636363635,105.54545454545455,84.08802699454924,BG_02197,27.71068339984516,85.32690966251256,Durbar Marg,,,
33,6,2,28,19,11,3,53,6,32,61,30,31,25,4.656000000000001,251.88,121.34659625605714,BG_02198,27.71963886313597,85.3121618216346,Durbar Marg,,,
53,3,2,19,42,3,9,84,15,23,53,37,20,44,4.279545454545454,182.4090909090909,114.39889834728085,BG_02199,27.708802700362202,85.3216041034,Durbar Marg,,,
12,0,3,6,15,4,0,34,5,21,39,11,13,6,4.449999999999999,63.5,128.77736492819673,BG_02200,27.709583935806048,85.33143811769517,Durbar Marg,,,
5,1,0,7,5,10,1,23,1,11,34,7,6,2,4.0,18.0,464.8160199676521,BG_02201,27.724853405243376,85.31715896196991,Durbar Marg,,,
4,0,1,5,5,8,1,15,2,12,21,5,7,3,4.233333333333333,70.66666666666667,270.35613785584815,BG_02202,27.72405804498585,85.31518101728508,Durbar Marg,,,
69,8,2,43,22,20,5,64,12,16,95,19,57,33,4.371875000000001,122.5,129.015521881286,BG_02203,27.706930852955317,85.3134397893754,Durbar Marg,,,
21,3,1,13,23,7,2,48,6,22,47,25,12,4,4.325,166.25,143.37213875929694,BG_02204,27.718752435989263,85.32801574182601,Durbar Marg,,,
41,0,1,31,1,11,12,29,8,18,120,24,80,41,4.164102564102564,194.94871794871796,89.80928703936902,BG_02205,27.705642002706096,85.3055449562084,Durbar Marg,,,
14,3,0,11,9,0,0,35,2,14,39,12,8,3,4.266666666666667,42.666666666666664,269.472926914539,BG_02206,27.71464905259075,85.33084575925082,Durbar Marg,,,
66,8,1,32,30,18,4,76,11,18,119,33,39,31,4.364516129032258,175.8709677419355,77.07046610589423,BG_02207,27.706457435081177,85.31560876410147,Durbar Marg,,,
21,3,2,10,11,5,6,50,3,33,70,11,21,36,4.52,202.8,239.81163110618985,BG_02208,27.716738373274136,85.3158634259224,Durbar Marg,,,
23,4,1,13,25,8,5,68,7,29,69,27,12,20,4.3149999999999995,191.65,138.05383734347726,BG_02209,27.718111314791827,85.32258157053232,Durbar Marg,,,
38,4,3,17,7,4,10,65,10,19,49,11,17,49,4.344897959183673,267.2857142857143,96.13273918472379,BG_02210,27.71222181804788,85.31920959152315,Durbar Marg,,,
48,11,0,22,29,18,1,55,15,21,94,18,21,16,4.34375,63.125,219.32218815306211,BG_02211,27.703164023948617,85.31596432223999,Durbar Marg,,,
9,1,0,12,3,7,2,36,1,15,30,7,5,10,4.2700000000000005,236.9,299.5633491287299,BG_02212,27.724281155627715,85.31874463037357,Durbar Marg,,,
35,6,1,27,11,7,2,39,1,21,61,26,20,12,4.583333333333333,125.0,162.1391723918004,BG_02213,27.721122704498317,85.30899496886809,Durbar Marg,,,
18,2,1,10,22,7,2,60,5,26,55,29,14,3,4.533333333333334,193.33333333333334,65.73889477477326,BG_02214,27.719892165390625,85.32725061786155,Durbar Marg,,,
34,6,1,26,19,11,2,52,2,26,66,30,22,12,4.541666666666667,96.08333333333333,174.83089630208613,BG_02215,27.721239883233185,85.31113097343507,Durbar Marg,,,
33,6,0,24,20,11,2,50,2,25,67,29,20,12,4.541666666666667,96.08333333333333,205.98909269775407,BG_02216,27.721343319032993,85.31062078173049,Durbar Marg,,,
17,0,0,24,5,13,1,44,5,26,108,25,38,16,4.7125,79.8125,283.74955634360634,BG_02217,27.710770443043273,85.30453052929842,Durbar Marg,,,
14,1,4,7,14,3,0,39,4,21,40,14,10,7,4.528571428571428,54.857142857142854,230.50158985434166,BG_02218,27.71079118380846,85.33062434589795,Durbar Marg,,,
14,0,1,19,8,7,2,43,12,34,58,18,23,20,4.65,203.05,211.53413794171576,BG_02219,27.714703345662052,85.30464123456535,Durbar Marg,,,
25,2,1,28,11,7,5,52,12,40,77,22,23,49,4.597959183673469,328.16326530612247,100.67216129644696,BG_02220,27.715127013665434,85.30577198813931,Durbar Marg,,,
38,5,1,32,8,5,2,43,1,19,34,23,15,13,4.6230769230769235,149.46153846153845,99.55196712307381,BG_02221,27.719413519365883,85.3059737405312,Durbar Marg,,,
24,6,2,21,18,11,0,51,3,31,59,24,27,26,4.5115384615384615,192.5,194.53389971300032,BG_02222,27.71921291811204,85.31403889591297,Durbar Marg,,,
63,6,1,47,14,16,17,68,8,36,145,23,62,62,4.469354838709678,251.7741935483871,103.6800402114934,BG_02223,27.709350783211335,85.31135653599704,Durbar Marg,,,
40,0,1,20,12,12,24,52,15,65,93,29,33,101,4.536633663366336,309.5049504950495,64.4126973571219,BG_02224,27.712971243699844,85.30817375318661,Durbar Marg,,,
50,7,2,40,21,9,13,67,14,56,49,34,31,86,4.555294117647059,288.0235294117647,84.05258167129928,BG_02225,27.717459290920075,85.31052449862412,Durbar Marg,,,
64,0,1,38,3,14,11,57,13,19,103,22,85,54,4.23529411764706,182.3921568627451,70.1127332293307,BG_02226,27.704164444010846,85.30712048537734,Durbar Marg,,,
20,2,1,11,25,8,3,68,7,30,49,31,14,9,4.3999999999999995,211.44444444444446,224.05272648891096,BG_02227,27.719140042390332,85.3251456524854,Durbar Marg,,,
10,1,0,8,4,6,2,46,1,18,44,20,15,5,4.4,423.4,323.868460325849,BG_02228,27.722308139700466,85.32444237885244,Durbar Marg,,,
6,0,1,6,7,8,1,14,2,12,24,7,6,3,4.233333333333333,70.66666666666667,177.28356426080603,BG_02229,27.723951896631853,85.31335505005903,Durbar Marg,,,
11,2,0,11,5,5,2,51,1,20,45,21,15,11,4.2727272727272725,217.8181818181818,241.55567134063088,BG_02230,27.72211670985878,85.32355288530543,Durbar Marg,,,
13,3,0,10,7,0,0,32,1,14,38,11,8,2,3.9,62.5,301.98994768063426,BG_02231,27.714652373708915,85.33140157535146,Durbar Marg,,,
20,2,1,16,25,10,4,79,6,37,71,29,16,18,4.333333333333333,204.55555555555554,208.37174995586255,BG_02232,27.71990748173088,85.32300575674743,Durbar Marg,,,
26,4,0,27,25,10,2,55,5,17,67,26,22,6,4.816666666666666,30.333333333333332,66.41976481449133,BG_02233,27.70517504745229,85.33022478774201,Durbar Marg,,,
52,4,4,22,9,5,21,70,9,39,66,12,16,89,4.467045454545455,277.64772727272725,101.65602376331918,BG_02234,27.71274071140815,85.3156892208659,Durbar Marg,,,
22,4,1,9,28,8,2,54,8,27,46,29,15,9,4.199999999999999,125.77777777777777,74.02894577779996,BG_02235,27.717476905938923,85.32530188400266,Durbar Marg,,,
46,7,1,37,18,9,5,61,12,43,52,37,33,63,4.573015873015874,290.74603174603175,66.34668903077203,BG_02236,27.718269216185195,85.3088483555294,Durbar Marg,,,
38,4,3,14,7,4,10,52,10,17,40,11,16,49,4.344897959183673,267.2857142857143,67.18786334928448,BG_02237,27.712558487317555,85.31862606194203,Durbar Marg,,,
14,7,0,4,26,5,0,29,6,16,59,17,6,7,4.5,33.666666666666664,238.0291787460447,BG_02238,27.700149460277014,85.31848094217332,Durbar Marg,,,
21,3,4,13,22,2,1,58,7,25,64,17,8,11,4.036363636363636,108.63636363636364,109.98231089982966,BG_02239,27.711956413839715,85.32709118987586,Durbar Marg,,,
55,8,2,27,34,11,5,73,17,14,96,35,19,49,4.328571428571428,217.79591836734693,110.066668621722,BG_02240,27.70754240008081,85.31790637869618,Durbar Marg,,,
87,1,1,43,7,24,14,63,14,17,117,22,90,36,4.305714285714286,213.17142857142858,131.4697820143347,BG_02241,27.706887423008265,85.31022614387777,Durbar Marg,,,
37,0,1,31,13,10,13,72,15,55,76,24,29,79,4.581012658227848,303.46835443037975,134.11150702828996,BG_02242,27.71467375078994,85.30720023274854,Durbar Marg,,,
28,4,3,8,4,3,5,55,2,18,57,8,10,40,4.443589743589744,271.97435897435895,268.0093573604553,BG_02243,27.71532335683617,85.31709003025246,Durbar Marg,,,
17,0,0,20,5,12,1,41,6,24,82,26,36,13,4.669230769230769,59.61538461538461,265.2752134729066,BG_02244,27.71084036172342,85.30391026277668,Durbar Marg,,,
13,1,1,13,11,10,3,52,2,23,64,8,12,20,4.305000000000001,184.95,212.69210695442018,BG_02245,27.72173573183745,85.31728165345498,Durbar Marg,,,
53,4,3,27,8,6,22,62,10,50,76,12,20,114,4.510619469026548,302.53982300884957,84.73813712865707,BG_02246,27.712872867846176,85.3137599195777,Durbar Marg,,,
7,0,0,5,3,3,0,42,0,15,27,19,13,2,4.199999999999999,208.5,303.6792831784541,BG_02247,27.722162536292736,85.32594489437061,Durbar Marg,,,
38,0,0,34,2,10,10,38,6,17,83,27,79,25,4.368,197.48,63.49748684919037,BG_02248,27.70807911963011,85.30670902868934,Durbar Marg,,,
11,1,1,13,4,8,3,40,1,21,47,5,11,12,4.283333333333334,238.33333333333334,312.0330365781218,BG_02249,27.72351768771917,85.31816583986256,Durbar Marg,,,
11,4,1,13,16,13,1,49,2,25,72,11,16,16,4.325,184.9375,236.74920485724283,BG_02250,27.721091380786174,85.31515022139143,Durbar Marg,,,
40,0,1,25,13,11,22,51,14,60,102,27,31,99,4.531313131313131,314.77777777777777,70.60984418455509,BG_02251,27.71254418585762,85.30822488228107,Durbar Marg,,,
20,2,1,13,23,11,4,70,4,35,66,34,17,15,4.346666666666667,193.66666666666666,270.82097544537885,BG_02252,27.721133561121384,85.32365898027885,Durbar Marg,,,
36,4,3,11,11,3,10,65,11,20,55,15,19,47,4.297872340425532,258.8510638297872,53.69622357885742,BG_02253,27.71193739770339,85.32130682080519,Durbar Marg,,,
19,4,0,17,7,6,0,21,1,12,36,14,8,5,4.2,93.8,145.19633096244553,BG_02254,27.723269268614764,85.30874417172387,Durbar Marg,,,
17,3,0,12,10,1,0,37,4,19,40,14,11,4,4.275,77.5,252.23434345783411,BG_02255,27.714766671064186,85.33010824726144,Durbar Marg,,,
71,7,2,40,17,20,9,55,9,25,96,20,55,38,4.3842105263157904,214.68421052631578,70.98837583916733,BG_02256,27.708011708147193,85.3129951411321,Durbar Marg,,,
44,5,1,35,12,8,4,50,8,29,30,30,21,28,4.610714285714287,297.42857142857144,124.56709640236974,BG_02257,27.718330419090652,85.30651994313685,Durbar Marg,,,
10,3,1,12,9,6,2,55,2,18,46,7,10,19,4.326315789473685,203.89473684210526,65.46362790630299,BG_02258,27.719515630898545,85.3180818396434,Durbar Marg,,,
55,8,2,27,35,11,5,69,16,15,95,35,17,43,4.323255813953488,185.32558139534885,134.43182029136105,BG_02259,27.707156053875657,85.31786643677802,Durbar Marg,,,
35,5,6,11,22,4,6,66,11,28,47,18,21,28,4.2,134.96428571428572,117.68814032809544,BG_02260,27.71089094754666,85.32362838664277,Durbar Marg,,,
38,6,1,28,12,6,2,42,3,26,46,25,22,18,4.688888888888888,328.6666666666667,115.4645555957268,BG_02261,27.72036374285094,85.30833550202783,Durbar Marg,,,
15,1,1,6,22,7,2,63,5,25,52,32,15,4,4.525,292.75,214.35225858260625,BG_02262,27.720842702349188,85.32591693045987,Durbar Marg,,,
28,5,3,9,26,5,7,69,7,22,63,18,7,28,4.342857142857143,209.0,195.55380250167462,BG_02263,27.71491336113922,85.32104444099235,Durbar Marg,,,
31,5,4,13,31,5,9,61,14,36,48,25,21,22,4.2318181818181815,126.72727272727273,107.61924228877898,BG_02264,27.71285601956365,85.32312171592471,Durbar Marg,,,
23,8,0,8,34,11,1,41,8,18,93,27,8,10,4.544444444444444,11.444444444444445,163.31262512521633,BG_02265,27.70183583471771,85.31767547045033,Durbar Marg,,,
19,2,4,8,16,3,0,42,5,24,43,16,13,6,4.449999999999999,59.0,112.9220218730695,BG_02266,27.71155522679402,85.32940367732735,Durbar Marg,,,
12,1,3,10,11,3,0,27,3,20,40,15,10,6,4.449999999999999,59.0,117.94336727151509,BG_02267,27.712256618489654,85.33056191821636,Durbar Marg,,,
53,9,2,29,44,8,8,83,16,26,83,42,26,46,4.254347826086957,182.45652173913044,66.99408484237372,BG_02268,27.707046628921578,85.31942385742586,Durbar Marg,,,
10,0,0,8,2,6,2,44,1,18,41,20,14,5,4.4,423.4,338.886828152135,BG_02269,27.722518052192854,85.3246155952862,Durbar Marg,,,
11,0,0,4,9,3,0,26,3,13,40,11,7,5,4.42,69.0,81.88873293571592,BG_02270,27.710958127244393,85.33256895977887,Durbar Marg,,,
28,5,1,23,21,12,1,42,3,22,53,27,24,10,4.47,100.6,109.79940463855347,BG_02271,27.721806960420135,85.31228935354012,Durbar Marg,,,
27,3,2,11,15,6,6,51,5,34,57,17,26,50,4.544897959183674,263.2857142857143,119.95429856978384,BG_02272,27.71775485858185,85.3145119643844,Durbar Marg,,,
70,7,4,32,3,17,1,59,22,24,82,8,30,28,4.138461538461539,112.88461538461539,186.16533962525708,BG_02273,27.70224717340633,85.31331874138883,Durbar Marg,,,
51,7,4,30,32,5,8,91,14,20,71,27,20,59,4.3474576271186445,242.89830508474577,60.29026623046059,BG_02274,27.709957924589126,85.31955840205192,Durbar Marg,,,
15,5,0,4,29,6,0,42,3,14,72,20,6,10,4.388888888888889,39.0,186.3817886137207,BG_02275,27.69991618772078,85.32043527789347,Durbar Marg,,,
45,7,0,18,56,8,1,83,10,15,101,52,10,22,4.276190476190476,49.095238095238095,122.84704606124632,BG_02276,27.70412566077254,85.32002854022228,Durbar Marg,,,
38,5,1,28,8,4,2,40,1,16,34,21,14,10,4.65,155.7,233.99906598812206,BG_02277,27.720480643048052,85.30693160050934,Durbar Marg,,,
24,3,1,14,28,5,2,66,8,27,66,26,13,8,4.1875,92.75,194.0542851545131,BG_02278,27.71661550941242,85.32784074348483,Durbar Marg,,,
23,3,4,14,31,7,0,60,6,17,53,24,17,9,4.733333333333333,22.333333333333332,292.33147541846466,BG_02279,27.706906908760647,85.32828171247876,Durbar Marg,,,
25,5,2,6,26,5,4,65,8,24,63,18,9,18,4.305555555555556,129.33333333333334,261.44640735871513,BG_02280,27.715614510730767,85.32165064504113,Durbar Marg,,,
12,3,1,13,18,14,1,37,3,24,55,18,19,15,4.38,148.6,149.8715011804942,BG_02281,27.721375916810317,85.31426215992289,Durbar Marg,,,
70,11,2,34,20,19,2,64,19,19,112,15,50,24,4.317391304347826,111.17391304347827,127.10465653715312,BG_02282,27.704818221990084,85.31421114348932,Durbar Marg,,,
35,4,3,12,6,3,10,62,11,20,50,12,17,48,4.3125,257.5,64.35425431583691,BG_02283,27.712236833001754,85.31975062209591,Durbar Marg,,,
11,4,1,12,16,8,0,56,1,27,76,12,16,23,4.4217391304347835,167.04347826086956,169.52766628577737,BG_02284,27.71951110944981,85.31557999027886,Durbar Marg,,,
11,0,0,16,4,7,0,35,6,21,37,19,23,6,4.683333333333334,18.833333333333332,74.26651027378938,BG_02285,27.712963679618507,85.30284387976421,Durbar Marg,,,
10,2,1,12,10,7,2,55,3,21,61,9,14,21,4.3047619047619055,188.1904761904762,79.93739536509179,BG_02286,27.720256346995537,85.31769125058027,Durbar Marg,,,
45,6,3,30,23,10,11,63,13,52,56,33,34,76,4.550666666666666,277.64,50.60490354101141,BG_02287,27.7179963530609,85.31182705109579,Durbar Marg,,,
20,0,1,22,10,8,5,52,15,41,71,22,27,48,4.614583333333333,343.25,171.60620991889206,BG_02288,27.714499402631468,85.30556328141,Durbar Marg,,,
94,4,1,46,7,24,13,65,16,21,157,20,93,38,4.143243243243244,248.8918918918919,122.59190430252481,BG_02289,27.70606499696034,85.3107311545626,Durbar Marg,,,
37,5,0,17,50,9,1,77,7,13,75,47,16,20,4.4,56.1578947368421,54.984137321077974,BG_02290,27.70310994048794,85.32390688939284,Durbar Marg,,,
16,2,0,17,6,9,1,18,1,13,35,14,6,5,4.2,93.8,80.47370912847451,BG_02291,27.72351298827928,85.30963762519991,Durbar Marg,,,
35,7,3,13,2,6,0,43,14,20,77,8,21,18,4.176470588235294,34.294117647058826,121.2324810464543,BG_02292,27.699695205713965,85.31396101302222,Durbar Marg,,,
49,4,0,22,62,10,1,87,11,12,86,55,14,21,4.2749999999999995,43.9,56.968859001676314,BG_02293,27.705596647199027,85.32214661500521,Durbar Marg,,,
