place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population
BG_00955,27.66190268217436,85.4333730661282,Bhaktapur durbar square,0.0321,0.2549,0.5645,0.0707
BG_00956,27.67126728321219,85.41829523803109,Bhaktapur durbar square,0.0823,0.3269,0.5289,0.153
BG_00957,27.67485638620196,85.42188432647828,Bhaktapur durbar square,0.1319,0.3933,0.4637,0.3032
BG_00958,27.667605984782007,85.4303547002474,Bhaktapur durbar square,0.2249,0.3202,0.47,0.4194
BG_00959,27.664017789767712,85.4307309594732,Bhaktapur durbar square,0.1018,0.3088,0.4699,0.1513
BG_00960,27.661773575998787,85.42875948273118,Bhaktapur durbar square,0.0774,0.2821,0.5248,0.1346
BG_00961,27.67204419931453,85.43723250892381,Bhaktapur durbar square,0.2551,0.4735,0.4997,0.6482
BG_00962,27.67331989284077,85.41631462771673,Bhaktapur durbar square,0.0233,0.2476,0.5899,0.07
BG_00963,27.66516126107563,85.43110573529282,Bhaktapur durbar square,0.1102,0.3079,0.5277,0.1649
BG_00964,27.66604169080489,85.43400248068588,Bhaktapur durbar square,0.1564,0.3365,0.5461,0.1571
BG_00965,27.683754626627827,85.43117317522362,Bhaktapur durbar square,0.0045,0.2544,0.9423,0.0191
BG_00966,27.67549959155137,85.4418174796104,Bhaktapur durbar square,0.1417,0.4372,0.5165,0.2984
BG_00967,27.676276704428115,85.4209192529361,Bhaktapur durbar square,0.046,0.3115,0.5213,0.126
BG_00968,27.66409379043765,85.43536784885633,Bhaktapur durbar square,0.098,0.3236,0.5804,0.1281
BG_00969,27.67893272994555,85.42606029623623,Bhaktapur durbar square,0.062,0.2944,0.582,0.116
BG_00970,27.66904447802421,85.42706773532099,Bhaktapur durbar square,0.3194,0.4334,0.3656,0.6925
BG_00971,27.67271407045571,85.44114885240334,Bhaktapur durbar square,0.1207,0.427,0.5131,0.3809
BG_00972,27.67640125084993,85.42418168681829,Bhaktapur durbar square,0.1407,0.3534,0.479,0.2436
BG_00973,27.666083384459498,85.4207742955418,Bhaktapur durbar square,0.1782,0.4425,0.5017,0.2176
BG_00974,27.67898901317828,85.43528748511913,Bhaktapur durbar square,0.1341,0.4894,0.5072,0.2939
BG_00975,27.668572054694376,85.43336027379208,Bhaktapur durbar square,0.228,0.3649,0.5172,0.443
BG_00976,27.68498137859629,85.43103553442114,Bhaktapur durbar square,0.0028,0.2494,0.9755,0.0134
BG_00977,27.671783129842108,85.44003262925834,Bhaktapur durbar square,0.1472,0.4271,0.5089,0.4355
BG_00978,27.666832118102345,85.42075493403284,Bhaktapur durbar square,0.1819,0.4339,0.486,0.2351
BG_00979,27.67394144817345,85.4321992261223,Bhaktapur durbar square,0.3166,0.4733,0.3853,0.8581
BG_00980,27.66658550521856,85.41872705624952,Bhaktapur durbar square,0.1206,0.3495,0.5781,0.1646
BG_00981,27.66115932782039,85.43308697418655,Bhaktapur durbar square,0.0197,0.2512,0.5722,0.0569
BG_00982,27.676982514081555,85.4199248952265,Bhaktapur durbar square,0.0309,0.2892,0.5079,0.085
BG_00983,27.67445719474541,85.4202489778278,Bhaktapur durbar square,0.1291,0.354,0.5104,0.2019
BG_00984,27.671564230002,85.42577436846703,Bhaktapur durbar square,0.3538,0.4278,0.3415,0.7432
BG_00985,27.663774065059688,85.42444482509809,Bhaktapur durbar square,0.2063,0.3896,0.4705,0.2481
BG_00986,27.674113259848973,85.4140115670602,Bhaktapur durbar square,0.0122,0.2492,0.5546,0.0319
BG_00987,27.66549508485755,85.42651236704032,Bhaktapur durbar square,0.2363,0.4008,0.4755,0.2936
BG_00988,27.67198691719717,85.43963066419462,Bhaktapur durbar square,0.1591,0.4332,0.4832,0.4731
BG_00989,27.68099250149794,85.42056799300317,Bhaktapur durbar square,0.0072,0.2268,0.5679,0.0146
BG_00990,27.67232836491531,85.43184526925275,Bhaktapur durbar square,0.3278,0.4338,0.3605,0.8738
BG_00991,27.6693654267991,85.41988592925266,Bhaktapur durbar square,0.1441,0.3697,0.524,0.2659
BG_00992,27.68114466191717,85.42103009294156,Bhaktapur durbar square,0.0062,0.2214,0.5731,0.0146
BG_00993,27.668833236035653,85.43752352347465,Bhaktapur durbar square,0.1819,0.4214,0.5907,0.3477
BG_00994,27.66360019702829,85.41916043394303,Bhaktapur durbar square,0.0938,0.3351,0.5428,0.1273
BG_00995,27.67026174477837,85.4140868555202,Bhaktapur durbar square,0.0203,0.2397,0.568,0.0525
BG_00996,27.660819328118603,85.43220683055935,Bhaktapur durbar square,0.0099,0.2503,0.5674,0.0516
BG_00997,27.68548497270953,85.42710007781082,Bhaktapur durbar square,0.0034,0.2253,0.9967,0.0084
BG_00998,27.66144719481664,85.43386485064103,Bhaktapur durbar square,0.0192,0.2448,0.5812,0.0584
BG_00999,27.67242883986888,85.44213974121041,Bhaktapur durbar square,0.0981,0.4129,0.5418,0.284
BG_01000,27.66347890783045,85.41810036837984,Bhaktapur durbar square,0.0758,0.3094,0.5691,0.1066
BG_01001,27.667554395702336,85.44009200668432,Bhaktapur durbar square,0.097,0.3212,0.5985,0.1785
BG_01002,27.66028665248716,85.43148640251356,Bhaktapur durbar square,0.006,0.2517,0.5644,0.0482
BG_01003,27.6617215935061,85.43716752085439,Bhaktapur durbar square,0.0215,0.2371,0.8756,0.0352
BG_01004,27.677563168567083,85.4196689928004,Bhaktapur durbar square,0.0238,0.2832,0.5006,0.0714
BG_01005,27.6624325281144,85.43371065886708,Bhaktapur durbar square,0.0379,0.2844,0.562,0.0773
BG_01006,27.66886217013609,85.41779518714388,Bhaktapur durbar square,0.0848,0.3008,0.5601,0.1337
BG_01007,27.663448133640685,85.41791961061892,Bhaktapur durbar square,0.0733,0.3097,0.5764,0.1048
BG_01008,27.67535172196969,85.43737376230574,Bhaktapur durbar square,0.2819,0.5673,0.4377,0.6875
BG_01009,27.683769051568056,85.43206906210446,Bhaktapur durbar square,0.0038,0.2451,0.941,0.0207
BG_01010,27.66807346878586,85.41526232691871,Bhaktapur durbar square,0.0403,0.2765,0.611,0.08
BG_01011,27.67698120539521,85.44194763070202,Bhaktapur durbar square,0.1151,0.3558,0.5124,0.2154
BG_01012,27.66528151347603,85.4277990706782,Bhaktapur durbar square,0.2212,0.3854,0.5029,0.2559
BG_01013,27.662482038507093,85.43511390289981,Bhaktapur durbar square,0.0378,0.2776,0.5735,0.0639
BG_01014,27.666511121217173,85.43979654375447,Bhaktapur durbar square,0.0924,0.3226,0.5916,0.1414
BG_01015,27.679979615202704,85.43980438764567,Bhaktapur durbar square,0.0885,0.3398,0.499,0.1585
BG_01016,27.66741541127435,85.44163084512664,Bhaktapur durbar square,0.0603,0.3039,0.6814,0.1405
BG_01017,27.67637428372177,85.43854071133045,Bhaktapur durbar square,0.2215,0.5079,0.4511,0.5194
BG_01018,27.673571799751844,85.41666847995343,Bhaktapur durbar square,0.0244,0.2628,0.5982,0.0751
BG_01019,27.66739784204297,85.43151716558316,Bhaktapur durbar square,0.2305,0.326,0.5026,0.3391
BG_01020,27.67789792706307,85.44160043011682,Bhaktapur durbar square,0.1139,0.3371,0.4784,0.1974
BG_01021,27.672897665045934,85.43572665847276,Bhaktapur durbar square,0.2819,0.5559,0.4502,0.7898
BG_01022,27.67397346148159,85.44086950528158,Bhaktapur durbar square,0.1569,0.4541,0.4969,0.4235
BG_01023,27.671021448740763,85.41459297119391,Bhaktapur durbar square,0.0233,0.2198,0.5764,0.061
BG_01024,27.66374674348965,85.43204071818023,Bhaktapur durbar square,0.0658,0.2989,0.5191,0.1176
BG_01025,27.67655044374175,85.43291113472526,Bhaktapur durbar square,0.2081,0.5179,0.4522,0.6382
BG_01026,27.666654086915536,85.41539934679884,Bhaktapur durbar square,0.0403,0.2861,0.8704,0.0698
BG_01027,27.681669223863857,85.42904271622123,Bhaktapur durbar square,0.0119,0.2995,0.8971,0.0484
BG_01028,27.66799091087693,85.42760170399112,Bhaktapur durbar square,0.2892,0.3939,0.4019,0.5583
BG_01029,27.66860125828206,85.44039602766162,Bhaktapur durbar square,0.1118,0.3177,0.618,0.2295
BG_01030,27.66530244525136,85.4289711789843,Bhaktapur durbar square,0.1927,0.3626,0.5151,0.2301
BG_01031,27.66330796321149,85.43843706037924,Bhaktapur durbar square,0.0511,0.2786,0.6828,0.0707
BG_01032,27.67100997158967,85.41972771872463,Bhaktapur durbar square,0.1058,0.3546,0.4694,0.2511
BG_01033,27.666802729098023,85.4315496909384,Bhaktapur durbar square,0.2104,0.3317,0.5265,0.2679
BG_01034,27.67564853395498,85.42987096019914,Bhaktapur durbar square,0.2207,0.4764,0.4126,0.604
BG_01035,27.66441842625447,85.42253146241309,Bhaktapur durbar square,0.2021,0.4036,0.4633,0.2368
BG_01036,27.67593346559762,85.44053956745279,Bhaktapur durbar square,0.1806,0.4651,0.4844,0.3878
BG_01037,27.66635173259852,85.43627945648217,Bhaktapur durbar square,0.1534,0.3519,0.5736,0.1701
BG_01038,27.67006564982054,85.43556844040856,Bhaktapur durbar square,0.2551,0.4415,0.543,0.5768
BG_01039,27.678566004279865,85.42488266930833,Bhaktapur durbar square,0.06,0.284,0.56,0.1173
BG_01040,27.672996252075784,85.41350346896047,Bhaktapur durbar square,0.0122,0.2328,0.5202,0.035
BG_01041,27.66653398396252,85.42786623748044,Bhaktapur durbar square,0.2441,0.3906,0.4782,0.3978
BG_01042,27.685480129845185,85.42860310895267,Bhaktapur durbar square,0.0028,0.2385,1.0,0.0089
BG_01043,27.669922762559533,85.41974439005297,Bhaktapur durbar square,0.1281,0.3668,0.5132,0.2534
BG_01044,27.668611627816382,85.4257237318593,Bhaktapur durbar square,0.354,0.4669,0.3662,0.6568
BG_01045,27.67121889288881,85.43563791499561,Bhaktapur durbar square,0.2661,0.4224,0.5123,0.6877
BG_01046,27.680275375995155,85.43795371198404,Bhaktapur durbar square,0.0992,0.34,0.5276,0.1783
BG_01047,27.67340352065625,85.4173337132368,Bhaktapur durbar square,0.0491,0.2659,0.5897,0.0941
BG_01048,27.6677856879068,85.42068130379938,Bhaktapur durbar square,0.1851,0.4325,0.5078,0.2882
BG_01049,27.680885994104507,85.43546737010506,Bhaktapur durbar square,0.0716,0.3463,0.5729,0.1296
BG_01050,27.6763613923078,85.41705798180172,Bhaktapur durbar square,0.0172,0.2881,0.5768,0.0512
BG_01051,27.684819258127263,85.4248004494769,Bhaktapur durbar square,0.0006,0.2025,0.951,0.0
BG_01052,27.68116733114289,85.43892345682477,Bhaktapur durbar square,0.071,0.275,0.5628,0.1132
BG_01053,27.671043330983466,85.41561397163319,Bhaktapur durbar square,0.0303,0.2592,0.6065,0.0828
BG_01054,27.68267017671236,85.43491154049592,Bhaktapur durbar square,0.005,0.2536,0.8872,0.045
BG_01055,27.665409187374696,85.41680047134054,Bhaktapur durbar square,0.0604,0.2991,0.6005,0.0994
BG_01056,27.680394163527,85.43314339989233,Bhaktapur durbar square,0.0655,0.3907,0.5794,0.1397
BG_01057,27.660800645260974,85.42616306206449,Bhaktapur durbar square,0.0591,0.2879,0.5131,0.1285
BG_01058,27.67561114574759,85.42949372138888,Bhaktapur durbar square,0.2172,0.4768,0.4139,0.5943
BG_01059,27.665001019920112,85.43873656646376,Bhaktapur durbar square,0.0815,0.2984,0.5961,0.1092
BG_01060,27.67437247327481,85.44278885530811,Bhaktapur durbar square,0.0823,0.3999,0.5117,0.2358
BG_01061,27.67143647543897,85.42372793784916,Bhaktapur durbar square,0.234,0.4006,0.4065,0.6047
BG_01062,27.683158749240977,85.42202130018619,Bhaktapur durbar square,0.0019,0.1838,0.8839,0.0061
BG_01063,27.6849709772772,85.43021576506771,Bhaktapur durbar square,0.0028,0.2527,0.9786,0.0132
BG_01064,27.67309165997808,85.42097728994887,Bhaktapur durbar square,0.1466,0.3583,0.4831,0.3509
BG_01065,27.66388570904329,85.43424655499545,Bhaktapur durbar square,0.0931,0.3228,0.5639,0.1228
BG_01066,27.66555469643088,85.44082310684877,Bhaktapur durbar square,0.0528,0.2966,0.6687,0.0991
BG_01067,27.684503404162605,85.42303777487707,Bhaktapur durbar square,0.0011,0.1888,0.9257,0.0021
BG_01068,27.676055586039126,85.43113046928983,Bhaktapur durbar square,0.2246,0.4674,0.4378,0.6127
BG_01069,27.66415442536988,85.42654724664652,Bhaktapur durbar square,0.2039,0.3898,0.4653,0.2143
BG_01070,27.66633128837893,85.41713547977128,Bhaktapur durbar square,0.0644,0.309,0.8599,0.1187
BG_01071,27.67812680172303,85.43019122616025,Bhaktapur durbar square,0.1263,0.4398,0.5323,0.3227
BG_01072,27.66433823014452,85.42878026876558,Bhaktapur durbar square,0.1562,0.3344,0.5043,0.1856
BG_01073,27.671758698448752,85.42580951006823,Bhaktapur durbar square,0.3466,0.426,0.3398,0.7501
BG_01074,27.6797958766782,85.42076606269954,Bhaktapur durbar square,0.015,0.2495,0.5361,0.0384
BG_01075,27.67598483376615,85.41665257042949,Bhaktapur durbar square,0.0205,0.2861,0.6028,0.0505
BG_01076,27.68196529422425,85.43316012562268,Bhaktapur durbar square,0.0099,0.2696,0.8859,0.0689
BG_01077,27.6601037031826,85.42882971673966,Bhaktapur durbar square,0.0278,0.2699,0.523,0.0826
BG_01078,27.679367420601647,85.43341066315179,Bhaktapur durbar square,0.0999,0.4438,0.5467,0.2365
BG_01079,27.66507850194473,85.42961617559529,Bhaktapur durbar square,0.177,0.3392,0.5056,0.1995
BG_01080,27.665876511920576,85.42805046040938,Bhaktapur durbar square,0.2377,0.3848,0.5006,0.3141
BG_01081,27.67304646165562,85.43653167815089,Bhaktapur durbar square,0.2781,0.5271,0.4675,0.7389
BG_01082,27.67767354925494,85.42709936274956,Bhaktapur durbar square,0.1082,0.3844,0.5516,0.2251
BG_01083,27.66893917881964,85.42317539149045,Bhaktapur durbar square,0.2841,0.4547,0.4525,0.5493
BG_01084,27.66678302743848,85.439031123726,Bhaktapur durbar square,0.1013,0.3253,0.5724,0.1585
BG_01085,27.679498397366164,85.41943807173973,Bhaktapur durbar square,0.0166,0.2561,0.534,0.0384
BG_01086,27.662890119738712,85.4386427908646,Bhaktapur durbar square,0.0416,0.2751,0.6948,0.0555
BG_01087,27.682457749026884,85.43499218481281,Bhaktapur durbar square,0.0188,0.2535,0.8811,0.0493
BG_01088,27.67931883060569,85.42009444270685,Bhaktapur durbar square,0.016,0.2583,0.5216,0.0418
BG_01089,27.661868670563333,85.42771669262169,Bhaktapur durbar square,0.0973,0.3105,0.5068,0.1444
BG_01090,27.674781000774587,85.43027648466614,Bhaktapur durbar square,0.2795,0.4896,0.375,0.7419
BG_01091,27.68090194399015,85.42754279274557,Bhaktapur durbar square,0.0109,0.2686,0.8896,0.0612
BG_01092,27.663696727175303,85.42972899462708,Bhaktapur durbar square,0.1049,0.3311,0.4774,0.1637
BG_01093,27.67000347917384,85.41842848761586,Bhaktapur durbar square,0.0964,0.3282,0.5343,0.1663
BG_01094,27.672748520029103,85.43611299342038,Bhaktapur durbar square,0.2777,0.5166,0.4628,0.7558
BG_01095,27.672329713375845,85.44069804554385,Bhaktapur durbar square,0.1315,0.4283,0.5212,0.408
BG_01096,27.671040605873763,85.41421045934798,Bhaktapur durbar square,0.0212,0.2143,0.5708,0.0518
BG_01097,27.683145036904147,85.42343815621985,Bhaktapur durbar square,0.0026,0.1988,0.8958,0.0061
BG_01098,27.681801115986453,85.43307921282984,Bhaktapur durbar square,0.0119,0.2726,0.8829,0.075
BG_01099,27.66543202396695,85.41977068125478,Bhaktapur durbar square,0.1412,0.3935,0.537,0.1751
BG_01100,27.67439881199453,85.42843823939577,Bhaktapur durbar square,0.2894,0.4444,0.3632,0.7751
BG_01101,27.66560562140869,85.41738282109253,Bhaktapur durbar square,0.072,0.3118,0.6209,0.1148
BG_01102,27.678811518515985,85.4198644452854,Bhaktapur durbar square,0.0188,0.2656,0.5107,0.0502
BG_01103,27.6785591332295,85.43107929286047,Bhaktapur durbar square,0.0825,0.4154,0.5454,0.2816
BG_01104,27.67800648307416,85.43365432763827,Bhaktapur durbar square,0.1471,0.5054,0.5068,0.4096
BG_01105,27.68509254778641,85.42913606106617,Bhaktapur durbar square,0.0034,0.2455,0.9878,0.013
BG_01106,27.674156590580328,85.43988526160194,Bhaktapur durbar square,0.2099,0.5193,0.4893,0.5244
BG_01107,27.68070983386814,85.42423862118757,Bhaktapur durbar square,0.0081,0.2321,0.6032,0.033
BG_01108,27.665977384614592,85.43797613530394,Bhaktapur durbar square,0.0991,0.3481,0.5625,0.1465
BG_01109,27.664490325401893,85.43300302114876,Bhaktapur durbar square,0.0902,0.3264,0.5097,0.126
BG_01110,27.67863344176233,85.42078192175323,Bhaktapur durbar square,0.0231,0.2673,0.5003,0.0639
BG_01111,27.6686020512805,85.42087842427586,Bhaktapur durbar square,0.1881,0.4472,0.5015,0.3334
BG_01112,27.668238159577022,85.41896911088088,Bhaktapur durbar square,0.1179,0.3743,0.5538,0.1819
BG_01113,27.66223325304969,85.43422787875348,Bhaktapur durbar square,0.0318,0.277,0.5704,0.0687
BG_01114,27.674728263267205,85.428332854658,Bhaktapur durbar square,0.2777,0.4486,0.3721,0.7193
BG_01115,27.68354637695733,85.42404846697426,Bhaktapur durbar square,0.0017,0.2032,0.9123,0.0029
BG_01116,27.678823639589577,85.42542666656753,Bhaktapur durbar square,0.0598,0.281,0.5726,0.113
BG_01117,27.67500771498573,85.4402192147455,Bhaktapur durbar square,0.1979,0.4923,0.4854,0.4733
BG_01118,27.68194330864741,85.42314781494905,Bhaktapur durbar square,0.0048,0.2102,0.8641,0.0111
BG_01119,27.664540306483016,85.43706090483097,Bhaktapur durbar square,0.0897,0.3186,0.6018,0.119
BG_01120,27.666599590152728,85.43827843162575,Bhaktapur durbar square,0.1239,0.3553,0.5559,0.1629
BG_01121,27.68058674720985,85.43948508520623,Bhaktapur durbar square,0.0821,0.3017,0.5292,0.1328
BG_01122,27.67442486513201,85.417607595338,Bhaktapur durbar square,0.0331,0.2854,0.5866,0.0814
BG_01123,27.67977905027284,85.41843691115697,Bhaktapur durbar square,0.0112,0.2518,0.5546,0.0282
BG_01124,27.67264441213984,85.4153573146647,Bhaktapur durbar square,0.0173,0.2323,0.5881,0.0623
BG_01125,27.669732998512,85.42118397588517,Bhaktapur durbar square,0.2002,0.3881,0.4715,0.3968
BG_01126,27.67303549480638,85.43612426778891,Bhaktapur durbar square,0.2856,0.547,0.4553,0.7628
BG_01127,27.664716348428364,85.43363742182736,Bhaktapur durbar square,0.1084,0.3281,0.5373,0.1342
BG_01128,27.67094444017351,85.43602956112866,Bhaktapur durbar square,0.2664,0.428,0.5334,0.6448
BG_01129,27.66481319269073,85.42314162418764,Bhaktapur durbar square,0.2312,0.4132,0.4646,0.2591
BG_01130,27.670057771837392,85.41650356299688,Bhaktapur durbar square,0.0486,0.2782,0.5786,0.09
BG_01131,27.677467405854955,85.42443013728109,Bhaktapur durbar square,0.0845,0.3121,0.5263,0.1517
BG_01132,27.6818968266695,85.43605627994133,Bhaktapur durbar square,0.031,0.2772,0.8613,0.073
BG_01133,27.66741871190599,85.41948836515903,Bhaktapur durbar square,0.1451,0.4094,0.5273,0.1951
BG_01134,27.67533844070952,85.44033648011991,Bhaktapur durbar square,0.1942,0.4762,0.4818,0.4462
BG_01135,27.668604722576703,85.43011707447582,Bhaktapur durbar square,0.2819,0.3205,0.4103,0.554
BG_01136,27.67634963704697,85.41888378513677,Bhaktapur durbar square,0.021,0.297,0.5363,0.0737
BG_01137,27.6731656147846,85.42589692744835,Bhaktapur durbar square,0.3146,0.4101,0.339,0.7628
BG_01138,27.68180977274249,85.42214221133652,Bhaktapur durbar square,0.0031,0.2039,0.5975,0.0091
BG_01139,27.67061029351712,85.43688072987779,Bhaktapur durbar square,0.2612,0.4499,0.5377,0.569
BG_01140,27.683854189982736,85.43467461557547,Bhaktapur durbar square,0.003,0.2417,0.9195,0.0248
BG_01141,27.67835875454156,85.43305073535726,Bhaktapur durbar square,0.1219,0.4969,0.5157,0.3593
BG_01142,27.680861389236792,85.43376358723299,Bhaktapur durbar square,0.0475,0.328,0.5949,0.1153
BG_01143,27.67162256638688,85.44007524488859,Bhaktapur durbar square,0.1452,0.425,0.5159,0.425
BG_01144,27.681253134329783,85.42892514402655,Bhaktapur durbar square,0.0129,0.3013,0.8868,0.0568
BG_01145,27.67802685161478,85.42679670223897,Bhaktapur durbar square,0.1006,0.3305,0.5618,0.1954
BG_01146,27.66837372984056,85.42512353880832,Bhaktapur durbar square,0.3282,0.4567,0.3875,0.6334
BG_01147,27.67326750326796,85.43318795032312,Bhaktapur durbar square,0.3063,0.4431,0.3914,0.8895
BG_01148,27.672226216738224,85.41291332899142,Bhaktapur durbar square,0.0081,0.2211,0.5295,0.0305
BG_01149,27.685218313351008,85.42905479633724,Bhaktapur durbar square,0.0034,0.2441,0.9914,0.012
BG_01150,27.67050562823417,85.43779756104875,Bhaktapur durbar square,0.2531,0.4596,0.5278,0.5069
BG_01151,27.67479559739748,85.41561032576759,Bhaktapur durbar square,0.0205,0.266,0.5971,0.0491
BG_01152,27.662161425861363,85.41869780363326,Bhaktapur durbar square,0.0674,0.2916,0.5413,0.0898
BG_01153,27.66100381699893,85.4314928074062,Bhaktapur durbar square,0.0135,0.2567,0.556,0.0612
BG_01154,27.68124009173625,85.42853162101547,Bhaktapur durbar square,0.0119,0.2984,0.889,0.0571
BG_01155,27.662088047883675,85.43813956736939,Bhaktapur durbar square,0.0234,0.2644,0.8671,0.0361
BG_01156,27.658786900997217,85.43074029527199,Bhaktapur durbar square,0.0033,0.241,0.5421,0.0353
BG_01157,27.68022908614191,85.43867339120385,Bhaktapur durbar square,0.0902,0.335,0.5203,0.1713
BG_01158,27.68465915463712,85.42442792195483,Bhaktapur durbar square,0.0,0.1995,0.943,0.0
BG_01159,27.67051206651472,85.42062680874861,Bhaktapur durbar square,0.1584,0.3636,0.4666,0.348
BG_01160,27.66321110684218,85.43554251517969,Bhaktapur durbar square,0.069,0.3131,0.5983,0.0896
BG_01161,27.67823512258332,85.43661821569978,Bhaktapur durbar square,0.1581,0.4588,0.472,0.386
BG_01162,27.684906662268123,85.42596624927947,Bhaktapur durbar square,0.0034,0.2169,0.968,0.008
BG_01163,27.68025950873727,85.4204987898741,Bhaktapur durbar square,0.0095,0.243,0.5481,0.0262
BG_01164,27.672931478686056,85.41969000969608,Bhaktapur durbar square,0.112,0.3413,0.5013,0.2347
BG_01165,27.672248183408453,85.41849546511521,Bhaktapur durbar square,0.0879,0.3248,0.5307,0.1524
BG_01166,27.668183852032428,85.43160319337748,Bhaktapur durbar square,0.2511,0.3201,0.4775,0.4333
BG_01167,27.666152963530305,85.42905312883838,Bhaktapur durbar square,0.2099,0.3591,0.5214,0.3102
BG_01168,27.6752781382551,85.4149175258901,Bhaktapur durbar square,0.0149,0.2698,0.5896,0.038
BG_01169,27.664244041022204,85.41881015997055,Bhaktapur durbar square,0.0944,0.3288,0.5503,0.1273
BG_01170,27.67433563266368,85.41734354796178,Bhaktapur durbar square,0.0279,0.2821,0.615,0.0771
BG_01171,27.67816234013551,85.43436431004623,Bhaktapur durbar square,0.1454,0.5133,0.4991,0.3814
BG_01172,27.678563494967097,85.41807435049255,Bhaktapur durbar square,0.0165,0.2714,0.5446,0.0477
