place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m,google_types
ChIJi0N46sMb6zkRVxceyGm0eXk,office,Ashok Export,corporate_office,"Fulbari Road,TInchuli Chowk, P9G9+P8Q, Boudha Rd, Kathmandu 44600, Nepal",27.7268406,85.3683508,874.93,
ChIJq5qCxp4b6zkRqHUa6btY5UU,office,Sankta wine office,corporate_office,"Nayabasti Boudha Rd, Kathmandu 44600, Nepal",27.7142461,85.3657499,878.44,
ChIJryTMYAAb6zkR0W62t37E2II,office,Love home,corporate_office,"Tinchuli Chowk, Kathmandu 44600, Nepal",27.7269623,85.368933,926.12,
ChIJR9zeZcYb6zkRAB1DBUHE0dk,office,Era Print Support & Suppliers,corporate_office,"P9CC+FH3, Gokarneshwor 44600, Nepal",27.721139200000003,85.37141729999999,933.29,
ChIJX-2jdgAb6zkRSDeFwDqw8c4,office,khabarvoice,corporate_office,"P979+X53, Gokarneshwor 44600, Nepal",27.7148845,85.3679368,933.66,
ChIJl9EldgAb6zkRbyHKh0b5Xso,office,Princess movies,corporate_office,"P9H4+6CP, Kathmandu 44600, Nepal",27.7280911,85.35607759999999,942.43,
ChIJawuHR6wb6zkRMVEcPZrKSi4,office,KONGDU TOWER,corporate_office,"P9G9+RP4, Sahid Park Rd, Kathmandu 44600, Nepal",27.7270101,85.36922919999999,951.47,
ChIJn21xGN4b6zkRT0tHa1BidFQ,office,उमङ्ग बचत तथा ऋण सहकारी संस्था लि.,corporate_office,"P9H5+RG5, Budhanilkantha 44600, Nepal",27.7295165,85.3588686,952.85,
ChIJzWpL-d0b6zkROmKPbUEkbH8,office,Sahara International Investment Pvt Ltd.,corporate_office,"P9H6+X55, Kathmandu 44602, Nepal",27.7298962,85.36048389999999,956.64,
ChIJp848XsYb6zkRpEmTb7v_qVs,office,Charity Expedition Nepal,corporate_office,"P9CC+JP7, Kathmandu 44600, Nepal",27.7215367,85.37179499999999,970.18,
ChIJF-N7i8Qb6zkRcBmnBGlUDHU,office,Ama La Remittance Private Ltd,corporate_office,"P9CC+JP7, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7215367,85.37179499999999,970.18,
ChIJ74zWVQAZ6zkRFnU6lp3U1Bs,office,Anmup,corporate_office,"P9F2+4RX, Kathmandu 44600, Nepal",27.7226713,85.3521787,971.32,
ChIJD5R1apIb6zkRP8ILLyt5U7E,office,Prana Tech Pvt. Ltd.,,"town planning, Kathmandu 44600, Nepal",27.7126602,85.3615784,971.36,
ChIJOxuKn-Ub6zkRCk2lBRw6HsE,office,RA (Mahesh k poudel ),corporate_office,"Unnamed Road, काठमाडौँ 44600, Nepal",27.7176158,85.3711819,1001.85,
ChIJxXxH7eMb6zkREMIJIdXCiAs,office,B Construction Pvt. Ltd.,corporate_office,"Budhanilkantha 44600, Nepal",27.7291162,85.3566939,1002.35,
ChIJW-X0AtIb6zkR_9w-vJ5QHh8,office,"Hyangla, Inc.",corporate_office,"P977+3WF, Kathmandu 44600, Nepal",27.7126824,85.3648034,1008.43,
ChIJX1i6qr0Z6zkRLzq1dva7yyI,office,United Insurance Boudha Branch,corporate_office,"P9C2+7MG, Kathmandu 44600, Nepal",27.720688,85.3517095,1010.03,
ChIJ6y-GomEZ6zkRU8j809JRPjo,office,Ascent Himalayas,travel_agency,"Boudha-6,Ktm, Saraswatinagar Rd, Kathmandu 44602, Nepal",27.7257249,85.35288,1013.71,
ChIJW9YnRUEb6zkRgQt7-_AQSco,office,IDEA For Nepal,corporate_office,"P975+55C, Panchakanya Marga, Kathmandu 44600, Nepal",27.7129384,85.3578988,1020.5,
ChIJt3-H098b6zkR8VFMoHZv5qA,office,ब्रदरहुड बहुउद्देशीय सहकारी संस्था लि.,corporate_office,"01 Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7297223,85.3573424,1031.12,
ChIJW_Ez0d8b6zkRhA6tNV6t2lM,office,साँझेदारी नेपाल बचत तथा ऋण सहकारी संस्था लि.,corporate_office,"01 Milan Chowk Galli, Budhanilkantha 44600, Nepal",27.7296708,85.3571181,1035.9,
ChIJgQgXemEZ6zkRrJ74V3tDdgg,office,Sabin Pharma House,corporate_office,"P9F2+VRC, Kathmandu 44600, Nepal",27.7246907,85.35201119999999,1043.94,
ChIJO7y52-kZ6zkRaf64EIQdQ5U,office,Leela News Dot Com,corporate_office,"P983+H57, Kathmandu 44600, Nepal",27.7164131,85.35292539999999,1045.77,
ChIJ5zFQJAAZ6zkRpnPCR0aVDX0,office,B Bhattarai and Company,corporate_office,"P983+Q28, Kathmandu 44600, Nepal",27.7169059,85.3525684,1048.61,
ChIJWdCQe9UZ6zkReG1HO2ZcoaE,office,Leela Khabar,corporate_office,"1 Tusal Marg, Kathmandu 44600, Nepal",27.7161218,85.35294209999999,1061.9,
ChIJr_I6uX4Z6zkRf1pPpZXSlHk,office,एफएम रेडियो,corporate_office,"Youth Road, 1 Tusal Marg, Kathmandu 44600, Nepal",27.7161188,85.35294239999999,1062.06,
ChIJZ428NGQb6zkRIWjHYYI5Lw8,office,KEVA PHARMACEUTICALS PVT. LTD.,corporate_office,"Panchakanya Marga, Kathmandu 44600, Nepal",27.712065,85.35940219999999,1066.56,
ChIJwxc0Hd8b6zkRqrrUWLYPzo0,office,Aayo Khabar,corporate_office,"Unnamed Road, P966+PV6, काठमाडौँ 44600, Nepal",27.7117853,85.3621422,1068.18,
ChIJnag_TWMb6zkR0TceBC7F-4I,office,Panchakanya Sadan,corporate_office,"P965+RPF, Panchakanya Marga, Kathmandu 44600, Nepal",27.7120558,85.3592845,1070.33,
ChIJ33LBeJAb6zkRWExqz-NFsxQ,office,DAI (Da Investment Pvt. Ltd.),corporate_office,"P965+QVC, Kathmandu 44600, Nepal",27.7119277,85.3596361,1076.32,
ChIJkzX5TAAb6zkRScjKqQl8jyE,office,CAPS ENTERTAINMENT,corporate_office,"Nayabasti Yuba (Youth) Club, Gokarneshwor 44600, Nepal",27.7175702,85.3721488,1090.97,
ChIJLdQ1D9Ib6zkR_qGpp3bJ7js,office,"BRBIP site office,kalika",corporate_office,"P967+QX8, Naya Basti Rd, ठेचो 44700, Nepal",27.7119213,85.3649532,1093.85,
ChIJgShWYwAZ6zkRL2E44Ro9bcQ,office,sanima reliance life insurance ltd chabahil branch,corporate_office,"KL Tower, Chuchepati, Kathmandu 44600, Nepal",27.7191355,85.35100349999999,1105.32,
ChIJnVuIo2cb6zkRU66otsNYRh4,office,Keysberry,corporate_office,"Sujan Marga, Faika, Kapan-12, काठमाडौँ 44600, Nepal",27.7313196,85.360858,1109.25,
ChIJyYbQj_Mb6zkRHxyz8Ex880s,office,Panta IT Software Solutions,corporate_office,"P979+8C8, Gokarneshwor 44602, Nepal",27.7132809,85.36856809999999,1112.98,
ChIJnTpudgAb6zkRqrb5GroJMk4,office,Vasu Adventures Pvt. Ltd.,corporate_office,"P9J8+C47, Kathmandu 44600, Nepal",27.7309716,85.3652226,1113.34,
ChIJt5aWVQAb6zkR9cFDyLxsDUU,office,HFM,corporate_office,"P9H9+X72, Kathmandu 44600, Nepal",27.7298946,85.368138,1125.37,
ChIJBaTS3cIZ6zkRMfno3A4A7iI,office,The Scribblers,corporate_office,"P9C2+26F, Pasang Lhamu Rd, Kathmandu 44600, Nepal",27.720074,85.3505493,1130.72,
ChIJ_cuceuAb6zkRGEdD-MCVmSo,office,Himalayan Wild Treks Pvt.ltd,corporate_office,"Budhanilkantha 44600, Nepal",27.7306738,85.3568911,1145.7,
ChIJFXpKUgAZ6zkRiVaenRZPq6A,office,Shanvi Motors,corporate_office,"P9F2+J72, Kathmandu 44600, Nepal",27.7240026,85.3506402,1149.56,
ChIJI7sCtYUb6zkRzG_KpP4PUGg,office,Esprit montagne treks and expeditions,corporate_office,"Unnamed Road, Kathmandu 44600, Gokarneshwor 44600, Nepal",27.7136955,85.3697712,1151.64,
ChIJZQb5aWMZ6zkRk2_gZIp3aMA,office,World IT Explore Pvt. Ltd.,corporate_office,"P992+P5G, Pasang Lhamu Rd, Kathmandu 44600, Nepal",27.7193094,85.35044649999999,1154.75,
ChIJm94PZIsb6zkRtOC8699w_2Q,office,KMC fire birgrade ramhiti,corporate_office,"P9J8+H2F, Kathmandu 44600, Nepal",27.7314319,85.3650481,1157.76,
ChIJb1jTWmMZ6zkROYnfzVXc_9M,office,Ideal Management Pvt. Ltd.,corporate_office,"P992+H5Q, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7189677,85.3504748,1160.25,
ChIJT5P_EwAZ6zkRdtRLifloDzc,office,"Saraswatinagar, Chabahil",corporate_office,"Saraswatinagar Rd, 44600, Nepal",27.7233888,85.3503224,1164.93,
ChIJ_yxjKcMb6zkRLEh8-1jwTSU,office,Basuki Co-Operative,corporate_office,"P97C+H35, Gokarneshwor 44600, Nepal",27.713925900000003,85.3702473,1165.13,
ChIJ2yDcDwAZ6zkRGyJeKPm9udY,office,Albatross Educational Hub Chabahil,corporate_office,"P992+P48, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7192615,85.35033829999999,1166.26,
ChIJ0anOdgAb6zkRJkV1SG6ftEw,office,Divya Jwoti Institute,corporate_office,"P9CF+QHR, Jorpati-Sankhu Rd, Kathmandu 44600, Nepal",27.7219955,85.37390529999999,1179.69,
ChIJUcPiQQAb6zkR2-ZpDnUUcXY,office,Basistha Bhawan,corporate_office,"P9J4+32V, Budhanilkantha 44600, Nepal",27.7302403,85.3550604,1194.57,
ChIJtdLkNzsb6zkRqdUNeKGp5Qs,office,Bibishikha Traders,corporate_office,"P98C+CX8, Unnamed Road, Kathmandu 44600, Nepal",27.7160428,85.37246689999999,1194.68,
ChIJcZKssNwZ6zkRUBP1Rvr-JfA,office,Leela Solution,corporate_office,"46, 513 Tusal Marg, Kathmandu 44600, Nepal",27.7154814,85.351545,1216.0,
ChIJs5gAPQAZ6zkR4TidS8wXvBc,office,EN Conglomerate,corporate_office,"Unnamed Road, P89X+HWQ, काठमाडौँ 44600, Nepal",27.7189642,85.34985189999999,1220.06,
ChIJ02rL57cZ6zkRHCdrQ5a9Hqs,office,RK Mainali,corporate_office,"Kathmandu 44600, Nepal",27.7141078,85.3525891,1225.94,
ChIJucvUNtIZ6zkRZKB0y6lcbGk,office,S.Electrical & Electronic Pvt. Ltd.,corporate_office,"P982+W42, Kathmandu 44600, Nepal",27.7172556,85.35026529999999,1237.73,
ChIJC8BgiBkZ6zkRj3SJc4syWcs,office,R.B. RECRUITMENT SERVICE PVT LTD,corporate_office,"40325 Boudhanath Sadak, Kathmandu 44602, Nepal",27.7191865,85.3496052,1238.63,
ChIJNSuz2uAb6zkRkTekNaT76Mw,office,Life Vision Co-operative Ltd.,corporate_office,"P9J5+WQW, Unnamed Road, Budhanilkantha 44600, Nepal",27.732357,85.3594674,1243.52,
ChIJvzB_3awb6zkRfokG70UVuTw,office,शब्दघर,corporate_office,"Unnamed Road, P965+76P, Kathmandu 44600, Nepal",27.7107128,85.3580884,1246.32,
ChIJiQ8tlR8Z6zkRqRFZCSBNKSA,office,The Peniac,corporate_office,"P8FX+7Q7, Kathmandu 44600, Nepal",27.7231639,85.3494365,1246.44,
ChIJM40vNwAZ6zkRIQqUxkb_nlM,office,Sworankan studio🎙️,corporate_office,"P8FX+5MH, Saraswatinagar Rd, Kathmandu 44602, Nepal",27.723058,85.3493527,1252.79,
ChIJsdr8BAAb6zkRvFHAGO-09nA,office,Kanjirowa Saving and Credit Corporative,corporate_office,"Adarsha Nagar, Kapan, Budhanilkantha-12, बुढानीलकण्ठ 44600, Nepal",27.7319879,85.3575315,1255.78,
ChIJ6R42DgAZ6zkRLFZUaTDzhQY,office,Mizuho Consultancy Pvt.Ltd.,corporate_office,"P89X+FRV, Kathmandu 44600, Nepal",27.718831,85.34950599999999,1256.56,
ChIJ3eTkjV8Z6zkRJnMjIxkdLOA,office,HUBA Office,corporate_office,"P9G2+WCM, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.727342,85.3510463,1260.06,
ChIJLYuYIaYZ6zkRkTfmLrk8LQ4,office,977 Ventures Pvt. Ltd.,corporate_office,"Babaji Ko Galli, Kathmandu 44600, Nepal",27.7233631,85.34931519999999,1261.89,
ChIJ722jO6IZ6zkRMYnlRk49xzk,office,Delight Color Hub,corporate_office,"P9H2+2FX, Kathmandu 44600, Nepal",27.7276364,85.3512034,1264.61,
ChIJmeUUJqQZ6zkR47O1TERZ-X8,office,Bariko Coffee,corporate_office,"Kathmandu 44600, Nepal",27.7326578,85.3598085,1270.37,
ChIJjRqGCQAb6zkR5PpTU78pvl4,office,Go To Himalaya Treks,corporate_office,"P9J9+G8W, Kathmandu 44600, Nepal",27.7313507,85.3683156,1273.0,
ChIJL88pawAZ6zkRuO4z3BnFkIQ,office,EVEN CARE LIFE SCIENCE PVT. LTD.,corporate_office,"07 Chuchepati, Kathmandu 44600, Nepal",27.7188288,85.3493201,1274.44,
ChIJE07Jo6gZ6zkRMwzyAjKFjhY,office,"JBRH & Co, Chartered Accountants",corporate_office,"Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7231662,85.3490652,1282.58,
ChIJkz2LcgAZ6zkRQdLCue-T6nI,office,Bishal Trade tower,corporate_office,"P9G2+Q5V Sattale chowk, Budhanilkantha 44600, Nepal",27.7269998,85.3504244,1293.78,
ChIJR9qfbGQZ6zkRPLgbri2BLrU,office,Life Tours And Travel,corporate_office,"P8CX+XG4, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7223926,85.3488169,1296.53,
ChIJf-wWa2QZ6zkRi2PdxgXQOuo,office,ma chandeshwori investment pvt.ltd,corporate_office,"P8CX+XF5, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7223823,85.3487236,1305.58,
ChIJ8w9kUQAZ6zkRq0Xcn_e-Kuk,office,Rudraashaktee Group,corporate_office,"P982+64P, Kathmandu 44600, Nepal",27.7155824,85.3503411,1311.71,
ChIJqztYy5YZ6zkRGLwvcyHUJeY,office,Arkx Innovation Pvt. Ltd.,corporate_office,"P963+MP4, Kathmandu 44600, Nepal",27.7116408,85.35431919999999,1318.31,
ChIJobTolHsZ6zkRkCy55AwxVyI,office,Studio Soundmill,corporate_office,"P972+6X2, गौरीघाट मार्ग, Kathmandu 44600, Nepal",27.7130077,85.3524017,1322.99,
ChIJBU_yBwAb6zkRaWkBog7_o70,office,Rastiya nach Ghar,corporate_office,"44600 Basundhara Pool, Budhanilkantha 44600, Nepal",27.7326306,85.3574466,1325.84,
ChIJQSxUOAAZ6zkRVAoFyBsa1is,office,Baron Meditech Solution Pvt. Ltd.,corporate_office,"P89X+5J, Kathmandu 44600, Nepal",27.7179041,85.349014,1330.08,
ChIJjx9C-XkZ6zkRrN-W2R7C4NY,office,Unitech IT Solution Pvt. Ltd.,corporate_office,"रिङ्ग रोड, Kathmandu 44600, Nepal",27.7180735,85.34895689999999,1330.12,
ChIJ2wZcs2QZ6zkRm1Lh8T616TY,office,lost in kathmandu/online degital marketing company,corporate_office,"P89X+6HC, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7180718,85.3489008,1335.47,
ChIJV5sAVQAZ6zkRPBxr6acXf1c,office,Tanka Karki consulting firm,corporate_office,"P9H2+FF6, Budhanilkantha 44600, Nepal",27.7286697,85.35112769999999,1337.1,
ChIJu4UKwpIZ6zkR_AAxxxuISCI,office,BRBIP & HPCIDBC Offices,corporate_office,"P963+GR4, Kathmandu 44600, Nepal",27.7112722,85.3545628,1339.06,
ChIJb-BfQo8b6zkRwFCv0lDvpEU,office,Sipalu Nepali Network,corporate_office,"Basundhara Pool, 44600, बुढानीलकण्ठ 44600, Nepal",27.7328006,85.35755639999999,1340.16,
ChIJ560xG9AZ6zkRc453nz8ldQw,office,Gyan Laxmi savings and cooperative,corporate_office,"P9H2+HGV, Kathmandu 44600, Nepal",27.7289965,85.351294,1346.63,
ChIJEWQq8nsZ6zkRoRxdejjN2Hg,office,GIS Pvt. Ltd.,corporate_office,"P972+GG2, Gaurighat Marg, Kathmandu 44600, Nepal",27.7137618,85.35127159999999,1349.92,
ChIJr1iYRwAb6zkRA_PJeDHN99Q,office,sunkoshi media,corporate_office,"P97C+5QR, Gokarneshwor 44600, Nepal",27.7129807,85.37190389999999,1355.11,
ChIJa80VQCQb6zkR9ScIZedesOw,office,Naniram Bhawan,corporate_office,"nagarpalika ward no.5 nayabasti, marg Bagmati Corridor Rd, गोकर्णेश्वर 44600, Nepal",27.7130746,85.37204249999999,1357.89,
ChIJMf7aSnsZ6zkR7nDtmiPaUjg,office,unitech education,corporate_office,"P89X+6C5, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7180051,85.34859949999999,1366.03,
ChIJ2RQ-dwUZ6zkRjwDiHHlLqM4,office,Anamol Multipurpose Co-operative Ltd.,corporate_office,"P89X+6C8, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7180299,85.3485844,1366.7,
ChIJfxSSiQ0Z6zkRJOYGMODUxLQ,office,Innovative Interior P.Ltd.,corporate_office,"P9H2+53M, Kathmandu 44600, Nepal",27.7279573,85.350158,1370.46,
ChIJd7APTOwZ6zkRQuvnvcjWoko,office,Shreejan Dai's Place,corporate_office,"P8GX+6FX, Kathmandu 44600, Nepal",27.7256145,85.3487423,1381.37,
ChIJC4E_ZZYb6zkR__lQaGSc3YA,office,AMDA Nepal (Association of Medical Doctors of Asia-Nepal),corporate_office,"Jorpati, Gokarneshwar -6, Kathmandu 44600, Nepal",27.7239353,85.3757127,1384.89,
ChIJJ_4GGyob6zkRStF-dbpaS7c,office,L P TYRE & AUTO PARTS CENTER,corporate_office,"Unnamed Road, Kathmandu 44600, गोकर्णेश्वर 44600, Nepal",27.7136559,85.3729791,1385.77,
ChIJdYscRHsZ6zkRbVaYWz1VLhE,office,Jurist Link Law Firm,corporate_office,"Boudhanath Marg, Kathmandu 44600, Nepal",27.717172,85.34863969999999,1390.68,
ChIJs7r8MgAZ6zkRSSmXherwsmo,office,Golden Birds Group pvt ltdnepaliharulaithagnecompanipaisalutnekamgarne,corporate_office,"P8GX+6FX, Kathmandu 44600, Nepal",27.7256706,85.348653,1391.76,
ChIJqbRlTLoZ6zkRbwQ56r6f2Tg,office,R. S. Enterprises Pvt. Ltd.,corporate_office,"Near Dhobi Khola river Kumaristhan, Budhanilkantha, Kathmandu 44600, Nepal",27.7280592,85.3499314,1395.37,
ChIJx1dbJgAZ6zkR5QcdNpHVIkc,office,Hotel Pokhara Village & Spa (Sales Office),hotel,"marg Kushal Basti, Kathmandu 44600, Nepal",27.7286231,85.3502905,1400.6,
ChIJjbRqTgAZ6zkRbzZwSegG5d0,office,Dream Vacation Holidays,corporate_office,"P9H2+P88, Kathmandu 44600, Nepal",27.7292789,85.35082899999999,1401.98,
ChIJu2gwqQkZ6zkReEVTC5ihquo,office,Angarakshak Security Pvt.Ltd.,corporate_office,"Unnamed Road, P8CX+R3V, काठमाडौँ 44600, Nepal",27.7221115,85.3476724,1406.67,
ChIJBb_NzGQZ6zkRqmjs42ut-c4,office,DBA Soft Tech,corporate_office,"Unnamed Road, काठमाडौँ 44600, Nepal",27.7180716,85.348069,1414.35,
ChIJNeAyM3sZ6zkRMxb-z53Uwxg,office,Marmat sewa,corporate_office,"P89X+668, Unnamed Road, Kathmandu 44600, Nepal",27.7180488,85.348073,1414.64,
ChIJW-M7eAAZ6zkRtqCey1Jzm_M,office,Vedanta Publication Pvt. Ltd.,corporate_office,"P8CX+W2M, Kathmandu 44600, Nepal",27.7223222,85.3475737,1417.89,
ChIJe9_fInAZ6zkR6e2-WWm0zzA,office,Technosys Innovation Center,corporate_office,"Kathmandu 44600, Nepal",27.7136567,85.3504524,1420.6,
ChIJZbjoTFwZ6zkRbSAvEctTDdk,office,Arch Analytics,corporate_office,"P88X+JC3, Kathmandu 44600, Nepal",27.7165021,85.3485462,1426.04,
ChIJ14s-KwAZ6zkRqGEyutAJXmw,office,Chabahil bhagawati marga,corporate_office,"P88X+J9H, Kathmandu 44600, Nepal",27.7165662,85.3484943,1428.08,
ChIJJduBFuIZ6zkRiip59zwGGXQ,office,Landmark Complex,corporate_office,"Kathmandu 44600, Nepal",27.7165662,85.3484943,1428.08,
ChIJgRtNQQAb6zkR5kPBeY4T-Gw,office,Creative Innovation,corporate_office,"P9CG+QJ4, Gokarneshwor 44600, Nepal",27.7218763,85.3765734,1441.41,
ChIJ2cGOVLwZ6zkRkS6rcJs4-Ck,office,Margeen Media & Events,corporate_office,"P88X+V6F Bus Stop, Gangalal Way, Kathmandu 44600, Nepal",27.717195,85.3480452,1445.08,
ChIJy24w6vcZ6zkRHpvfXMtI6PE,office,Daju Bhai Law Firm,corporate_office,"Kathmandu 44600, Nepal",27.7221875,85.34706249999999,1467.1,
ChIJ49r3jvIZ6zkRoy0OMAYDYHk,office,Suvedas Tech Pvt.Ltd.,corporate_office,"इलिट्स मार्ग, Kathmandu 44602, Nepal",27.7206062,85.3469966,1473.49,
ChIJW2Fo9EQZ6zkRzVK3vmBd3Q4,office,Kadambari Multinational Group Pvt. Ltd.,corporate_office,"Rara Samaj, Gauri Ganesh Marga, Kathmandu 44600, Nepal",27.7258298,85.3478274,1474.22,
ChIJw-fvi3sZ6zkRXKlK9Y4RdX0,office,Scientiology Volunter Ministers Headquaters,corporate_office,"P87X+JQ8, Tusal Marg, Kathmandu 44600, Nepal",27.7140469,85.3494583,1475.21,
ChIJCeGuRgAZ6zkRa3dTq9DBqUw,office,Nepal Adventure Academy,corporate_office,"P89W+9WM, Boudhanath Marg, Kathmandu 44600, Nepal",27.718452900000003,85.3472998,1477.63,
ChIJF6QO1mQZ6zkR_SojL8uIg2Q,office,ATR Learning center,corporate_office,"P89W+9WM, Boudhanath Marg, Kathmandu 44600, Nepal",27.7184543,85.347297,1477.86,
ChIJd1C8DAAZ6zkRBZ5us_KPyVY,office,Nepal Buddhist News,corporate_office,"P8CW+2QX, Kathmandu 44600, Nepal",27.7201117,85.3469772,1479.67,
ChIJnbXtHgAb6zkR5MJy9vydgJk,office,Pasang Lama,corporate_office,"Arubari Jorpati Marg, Kathmandu 44600, Nepal",27.7273768,85.3753685,1479.93,
ChIJEfintmUZ6zkR1vtMwt5EPY0,office,श्रीजनशिल सेभिङ्ग एण्ड क्रेडिट सहकारी संस्था लि.,corporate_office,"P8CW+RQJ, Gopi Krishna Marga, Kathmandu 44600, Nepal",27.7220869,85.3468924,1483.19,
ChIJb3nO6fkZ6zkRFqlk9NwVxjg,office,AastaSiddhi Jyotish Sewa,corporate_office,"P87X+JPM, Kathmandu 44600, Nepal",27.7140845,85.3492945,1486.38,
ChIJx8RpKmUZ6zkRLXy6LbZem1Q,office,Ujyalo Sampad Savings & Credit Co-operative Ltd.,corporate_office,"P89W+8V5, Kathmandu 44602, Nepal",27.7182731,85.34724489999999,1487.43,
ChIJgZyjPl4Z6zkR4MadLaHCuhk,office,Aarohan Saving And Credit,corporate_office,"P9J2+9GW, Nilopul 44600, Nepal",27.7309999,85.351339,1493.52,
ChIJi4chz24b6zkRTYUGMkPyUJE,parking_space,Boudha Parking,parking,"Kathmandu 44600, Nepal",27.7204861,85.362098,101.71,"parking, transportation_service, point_of_interest, establishment"
ChIJX9EveSgb6zkR6PdeWLhHO7U,parking_space,Boudha Siddhartha Parking,parking_lot,"Opposite to Boudha Main gate Boudhanath, House, Ground Floor, काठमाडौँ 44600, Nepal",27.7202061,85.36162209999999,135.31,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJq76SYQAb6zkRHBPwukw5Bb8,parking_space,New Pay parking,parking_lot,"P9C6+Q59, Kathmandu 44600, Nepal",27.7219222,85.3604902,154.49,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJgRJfIAAb6zkR9YW2sGNEWZQ,parking_space,Fulbari bike and car parking,parking_lot,"BOUDDHA STUPA, Sundhara Marg, Kathmandu 44600, Nepal",27.7222994,85.3631419,155.63,"parking_lot, parking, transportation_service, point_of_interest, service, establishment"
ChIJC_OyaQAb6zkRbiyDzytWTxQ,parking_space,Boudha paid parking,parking_garage,"6 Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7199749,85.36160629999999,160.74,"parking_garage, parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJKcFbaQAb6zkRb4yCaIMBIDE,parking_space,Boudha gate bike parking and washing,parking,"Kathmandu 44600, Nepal",27.7198045,85.36211209999999,177.11,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJ95ZFLIQb6zkRTU5SQ0P3vdw,parking_space,Dharatole parking,parking,"Kathmandu 44600, Nepal",27.7227107,85.3608766,180.34,"parking, transportation_service, point_of_interest, establishment"
ChIJt3FAbgAb6zkRUBIRhpfvRrE,parking_space,Car Park,parking_garage,"P9C7+7FJ, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7207122,85.36362710000002,182.37,"parking_garage, parking_lot, parking, transportation_service, point_of_interest, service, establishment"
ChIJgwdVOz0b6zkRz8AW1EqpEXQ,parking_space,Auto Clinic (Parking/ Auto Care/ Car Wash),parking_garage,"P9C7+FJ4, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7211422,85.36406559999999,211.03,"parking_garage, parking_lot, parking, transportation_service, point_of_interest, service, establishment"
ChIJS-rCnwEb6zkR3DFrcJ3UeM0,parking_space,DB Auto Parking,parking_lot,"P997+XRH, Kathmandu 44600, Nepal",27.7199357,85.3646235,309.71,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJLw7nUyIb6zkR00UWjOG6v7Y,parking_space,Boudhanath Stupa Paid Car Parking area,parking_lot,"P9C5+G27, Kathmandu 44600, Nepal",27.7212981,85.3575479,432.44,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJAe7SHOcb6zkRqTODvoJ5iV0,parking_space,Hyatt Regency Parking yard,parking_lot,"P9C4+H88, Kathmandu 44600, Nepal",27.721401,85.35581409999999,602.99,"parking_lot, parking, point_of_interest, transportation_service, service, establishment"
ChIJq854WwAb6zkRCA3S1NLHt58,parking_space,Ramheti boudha,parking_lot,"Ramhiti Boudha Rd, Kathmandu 44600, Nepal",27.726217,85.3650586,618.32,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJ6R3PBAAb6zkRFi4CalN9--Q,parking_space,Triple Seven Parking,parking_lot,"Phulbari Street, Kathmandu 44600, Nepal",27.725672,85.36616099999999,631.92,"parking_lot, parking, transportation_service, service, point_of_interest, establishment"
ChIJVfMHDEob6zkR-vTJcAe81Io,parking_space,"Siddeshor youth club,Badminton court",park_and_ride,"Kathmandu 44600, Nepal",27.7276252,85.3605371,706.94,"park_and_ride, parking, transportation_service, point_of_interest, establishment"
