place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m
ChIJj49ZEM4Z6zkRvIF9Tg2YMho,school,"JEF - Jasper Education Foundation - CMAT, KUUMAT, PUMAT, BCA, BSc.CSIT,..Entrance Preparation",educational_institution,"Lalitpur 44700, Nepal",27.6711101,85.31962089999999,587.73
ChIJB-3wD8MZ6zkRFLCSOY7u0tc,school,Early Kids Home,school,"M8FJ+594, Lalitpur 44700, Nepal",27.6728816,85.33096359999999,590.09
ChIJ7c5AMbkZ6zkRzFm1F5JEvok,school,Asami Education,school,"Lalitpur 44700, Nepal",27.6716468,85.31924409999999,599.41
ChIJPesC99EZ6zkRN2RruXPH6Ds,school,Omega College,university,"M89C+Q57, Kumaripati First Lane Marg, Lalitpur 44700, Nepal",27.6697527,85.3204971,600.93
ChIJb5e6hqUZ6zkR8-_a9RR_rn4,school,Chakupat,school,"M8HF+F46, 5 Mitra Galli, Lalitpur 44600, Nepal",27.678484,85.322918,601.34
ChIJVS9IhU4Z6zkRcDAurkU4jVQ,school,Blooming Kids Pre School and Day Care,school,"M8HF+F46, Lalitpur 44600, Nepal",27.678484,85.322918,601.34
ChIJvZGK2rQZ6zkRS66JEFDCDMk,school,Eden Garden Secondary Boarding School,school,"M8HF+FCC, Lalitpur 44600, Nepal",27.678688,85.3235011,606.24
ChIJKSteRyAZ6zkR8S9cWqo-WSA,school,BabyStar Pre-school,school,"M8HF+F5J, Lalitpur 44600, Nepal",27.6787052,85.3228836,625.64
ChIJjxY1q-UZ6zkR5Q_SNthyjw8,school,Little Scholars Kindergarten and Daycare,school,"M8C9+7MW, Kumaripati - Mahalaximisthan Rd, Lalitpur 44600, Nepal",27.6708202,85.31930890000001,629.59
ChIJg9xmD84Z6zkRxVvX2Uudri0,school,Manaslu International Education,consultant,"Lalitpur 44600, Nepal",27.6710368,85.3191808,630.43
ChIJTZ7akQUZ6zkRA25oilRpgtg,school,Star Kids Montessori,school,"Taphalho Rd, Lalitpur 44600, Nepal",27.6747179,85.3186303,644.15
